spectrum_id,adduct,precursor_mz,compound_name,key,scaffold_group
CCMSLIB00012247162,[M+Na]1+,550.168,daunorubicin,YSTRWQVEZGVBLR,O=C1C2=C(C(=O)c3cc4ccccc4cc31)C(OC1CCCCO1)CCC2
CCMSLIB00012247163,[M-2H2O+H]1+,306.196,Deambp,LHJPLYUWEHXOOU,c1ccc2c(c1)Cc1cccnc1CO2
CCMSLIB00012247164,[M+H]1+,259.071,DJ 6783,IRRYFLAZTLGICF,O=c1cc[nH]c2nc3ccoc3cc12
CCMSLIB00012247165,[M+H]1+,259.071,DJ 6783,IRRYFLAZTLGICF,O=c1cc[nH]c2nc3ccoc3cc12
CCMSLIB00012247167,[M+H]1+,791.416,ES-6864,UACWUNAXAAUHDZ,O=C(CCC(CC1CCCCC1)NC(=O)C(Cc1cscn1)NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)NCCN1CCOCC1
CCMSLIB00012247168,[M+H]1+,362.211,ReN-1869,RXWDEUWOJGGNHU,C(CCN1CCCCC1)=C1c2ccccc2CCc2ccccc21
CCMSLIB00012247169,[M+H]1+,450.239,131631-89-5,KSNUCNRMDYJBKT,O=C(c1ccccc1)N1CCC(N2C(=O)CCc3ccccc32)CC1
CCMSLIB00012247170,[M+Na]1+,472.221,131631-89-5,KSNUCNRMDYJBKT,O=C(c1ccccc1)N1CCC(N2C(=O)CCc3ccccc32)CC1
CCMSLIB00012247171,[M+H]1+,413.259,132746-60-2,FLNYLINBEZROPL,c1ccc(CNC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)cc1
CCMSLIB00012247172,[M+H]1+,413.259,132746-60-2,FLNYLINBEZROPL,c1ccc(CNC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)cc1
CCMSLIB00012247173,[M+H]1+,791.416,ES-6864,UACWUNAXAAUHDZ,O=C(CCC(CC1CCCCC1)NC(=O)C(Cc1cscn1)NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)NCCN1CCOCC1
CCMSLIB00012247174,[M+H]1+,462.235,pimozide,YVUQSNJEYSNKRX,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1
CCMSLIB00012247176,[M+H]1+,791.416,ES-6864,UACWUNAXAAUHDZ,O=C(CCC(CC1CCCCC1)NC(=O)C(Cc1cscn1)NC(=O)C(CC(=O)N1CCOCC1)Cc1cccc2ccccc12)NCCN1CCOCC1
CCMSLIB00012247177,[M+H]1+,401.129,UNII-SFQ6J6N9F3,SUCZRVASFXLXDM,c1ccc(-c2nn3c4c(ccnc24)N(CC2CC2)CC3)cc1
CCMSLIB00012247178,[M+H]1+,544.338,161302-38-1,KKRYDPVDJYCEER,c1ccc(CCCCNCCCCc2ccccc2)cc1
CCMSLIB00012247179,[M+Na]1+,566.32,161302-38-1,KKRYDPVDJYCEER,c1ccc(CCCCNCCCCc2ccccc2)cc1
CCMSLIB00012247180,[M+K]1+,582.294,161302-38-1,KKRYDPVDJYCEER,c1ccc(CCCCNCCCCc2ccccc2)cc1
CCMSLIB00012247181,[M+H]1+,345.097,Eupatilin,DRRWBCNQOKKKOL,O=c1cc(-c2ccccc2)oc2ccccc12
CCMSLIB00012247183,[M+H]1+,401.129,UNII-SFQ6J6N9F3,SUCZRVASFXLXDM,c1ccc(-c2nn3c4c(ccnc24)N(CC2CC2)CC3)cc1
CCMSLIB00012247184,[M+H]1+,567.214,Telcagepant,CGDZXLJGHVKVIE,O=C1NCC(c2ccccc2)CCC1NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1
CCMSLIB00012247185,[M+Na]1+,589.196,Telcagepant,CGDZXLJGHVKVIE,O=C1NCC(c2ccccc2)CCC1NC(=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1
CCMSLIB00012247186,[M+H]1+,464.123,SETILEUTON,MAOIDRRXRLYJNV,O=c1cc(-c2ccccc2)c2ccc(CNc3nnco3)cc2o1
CCMSLIB00012247187,[M+K]1+,393.205,AVR-560,FPGQPLSGSMKCQI,O=C(C1CCN(Cc2cc3ccccc3[nH]2)CC1)N1CCNCC1
CCMSLIB00012247188,[M+H]1+,393.203,A2B receptor antagonist 1,IWZAITCKZZQXCV,O=c1[nH]c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2[nH]1
CCMSLIB00012247190,[M+H]1+,898.479,midecamycin acetate,GQNZGCARKRHPOH,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1
CCMSLIB00012247191,[M+H]1+,558.173,"""(3S)-3-(1,3-benzodioxol-5-yl)-3-[[(2S)-1-[bis(thiophen-2-ylmethyl)amino]-1-oxohexan-2-yl]carbamoylamino]propanoic acid""",DWNIDSJEAZSEJG,O=C(NCC(=O)N(Cc1cccs1)Cc1cccs1)NCc1ccc2c(c1)OCO2
CCMSLIB00012247192,[M+Na]1+,580.155,"""(3S)-3-(1,3-benzodioxol-5-yl)-3-[[(2S)-1-[bis(thiophen-2-ylmethyl)amino]-1-oxohexan-2-yl]carbamoylamino]propanoic acid""",DWNIDSJEAZSEJG,O=C(NCC(=O)N(Cc1cccs1)Cc1cccs1)NCc1ccc2c(c1)OCO2
CCMSLIB00012247193,[M+H]1+,391.147,Regadenoson,LZPZPHGJDAGEJZ,c1cnn(-c2ncc3ncn(C4CCCO4)c3n2)c1
CCMSLIB00012247194,[M+H]1+,451.164,Suvorexant,JYTNQNCOQXFQPK,O=C(c1ccccc1-n1nccn1)N1CCCN(c2nc3ccccc3o2)CC1
CCMSLIB00012247195,[M+Na]1+,473.146,Suvorexant,JYTNQNCOQXFQPK,O=C(c1ccccc1-n1nccn1)N1CCCN(c2nc3ccccc3o2)CC1
CCMSLIB00012247196,[M+H]1+,441.136,216691-95-1,HIJCSNHREFFOML,O=C1Nc2ccccc2C(c2ccccc2)=NC1Cc1ccc2ccccc2c1
CCMSLIB00012247198,[M+H]1+,253.123,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247199,[M+H]1+,253.123,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247200,[M+Na]1+,275.105,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247201,[M+H]1+,253.123,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247202,[M+H]1+,253.123,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247203,[M+Na]1+,275.105,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247204,[M+Na]1+,275.105,cimetidine,AQIXAKUUQRKLND,c1c[nH]cn1
CCMSLIB00012247206,[M+H]1+,369.094,Pyrithioxin,SIXLXDIJGIWWFU,c1cncc(CSSCc2cccnc2)c1
CCMSLIB00012247207,[M+H]1+,369.094,Pyrithioxin,SIXLXDIJGIWWFU,c1cncc(CSSCc2cccnc2)c1
CCMSLIB00012247208,[M+Na]1+,391.076,Pyrithioxin,SIXLXDIJGIWWFU,c1cncc(CSSCc2cccnc2)c1
CCMSLIB00012247209,[M+H]1+,366.173,Revatropate,VGXACJMXDYPFDB,O=C(Cc1ccccc1)OC1CN2CCC1CC2
CCMSLIB00012247210,[M+H]1+,330.17,Sinomenine,INYYVPJSBIVGPH,O=C1C=CC2C3Cc4ccccc4C2(CCN3)C1
CCMSLIB00012247211,[M+H]1+,330.17,Sinomenine,INYYVPJSBIVGPH,O=C1C=CC2C3Cc4ccccc4C2(CCN3)C1
CCMSLIB00012247212,[M+H]1+,366.173,Revatropate,VGXACJMXDYPFDB,O=C(Cc1ccccc1)OC1CN2CCC1CC2
CCMSLIB00012247214,[M+Na]1+,388.155,Revatropate,VGXACJMXDYPFDB,O=C(Cc1ccccc1)OC1CN2CCC1CC2
CCMSLIB00012247215,[2M+H]1+,659.333,Sinomenine,INYYVPJSBIVGPH,O=C1C=CC2C3Cc4ccccc4C2(CCN3)C1
CCMSLIB00012247216,[M+Na]1+,388.155,Revatropate (Chimeric precursor selection),VGXACJMXDYPFDB,O=C(Cc1ccccc1)OC1CN2CCC1CC2
CCMSLIB00012247217,[M+H]1+,368.174,Prucalopride,ZPMNHBXQOOVQJL,O=C(NC1CCNCC1)c1cccc2c1OCC2
CCMSLIB00012247218,[M+H]1+,368.174,Prucalopride,ZPMNHBXQOOVQJL,O=C(NC1CCNCC1)c1cccc2c1OCC2
CCMSLIB00012247219,[M+H]1+,420.134,BIIB-513 free base,JNHYDEHWSZINBR,O=C(c1ccco1)N1CCN(c2ccccc2)CC1
CCMSLIB00012247220,[M+H]1+,348.03,257892-34-5,FSDOTMQXIKBFKJ,O=C(Nc1cccnc1)c1cccc2ncccc12
CCMSLIB00012247221,[M+H]1+,348.03,257892-34-5,FSDOTMQXIKBFKJ,O=C(Nc1cccnc1)c1cccc2ncccc12
CCMSLIB00012247223,[M+H]1+,466.208,Carafiban,SSGOEPXWNBXKPQ,O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1
CCMSLIB00012247224,[M+Na]1+,488.19,Carafiban,SSGOEPXWNBXKPQ,O=C(CN1C(=O)NC(c2ccccc2)C1=O)NCc1ccccc1
CCMSLIB00012247225,[M+H]1+,335.114,Radequinil,JQOFKKWHXGQABB,O=c1[nH]c2ccnc(-c3ccccc3)c2cc1-c1ncon1
CCMSLIB00012247228,[M+H]1+,607.454,Tasidotin,QMCOCIWNMHBIIA,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012247229,[M+H]1+,607.454,Tasidotin,QMCOCIWNMHBIIA,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012247230,[M+Na]1+,629.436,Tasidotin,QMCOCIWNMHBIIA,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012247231,[M-2H2O+H]1+,330.127,Oprea1_613690,LCOLXNYRAYSOSS,O=S(=O)(c1c[nH]cn1)N1CCc2ccccc2C1
CCMSLIB00012247232,[M+H]1+,330.126,Odapipam,SKMVRXPBCSTNKE,c1ccc2c(c1)CCNCC2c1cccc2c1OCC2
CCMSLIB00012247233,[M+H]1+,392.16,Icotinib,QQLKULDARVNMAL,c1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1
CCMSLIB00012247234,[M+H]1+,392.16,Icotinib,QQLKULDARVNMAL,c1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1
CCMSLIB00012247235,[M+H]1+,436.234,LY3200882,PNPFMWIDAKQFPY,c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1
CCMSLIB00012247236,[M+H]1+,436.234,LY3200882,PNPFMWIDAKQFPY,c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1
CCMSLIB00012247237,[M+NH3+H]1+,452.264,Estradiol-3-glucoside,NBTNMFAIKGGNJL,c1cc2c(cc1OC1CCCCO1)CCC1C2CCC2CCCC21
CCMSLIB00012247238,[M+H]1+,307.09,"""1H-Naphtho[2,1-b]thiopyran-1-one, 2-[(2-methyl-1H-imidazol-1-yl)methyl]-""",OCIJPMWDLRFFCA,O=c1c(Cn2ccnc2)csc2ccc3ccccc3c12
CCMSLIB00012247239,[M+H]1+,307.09,"""1H-Naphtho[2,1-b]thiopyran-1-one, 2-[(2-methyl-1H-imidazol-1-yl)methyl]-""",OCIJPMWDLRFFCA,O=c1c(Cn2ccnc2)csc2ccc3ccccc3c12
CCMSLIB00012247240,[M+H]1+,529.277,ZED-1227,VHGWUSABWIEXKQ,O=C(CNC(=O)c1cnc[nH]1)Nc1ccc[nH]c1=O
CCMSLIB00012247241,[M+Na]1+,551.259,ZED-1227,VHGWUSABWIEXKQ,O=C(CNC(=O)c1cnc[nH]1)Nc1ccc[nH]c1=O
CCMSLIB00012247242,[M+H]1+,409.159,Sabiporide,SRRHGTUDJFMQIV,O=C(c1ccc[nH]1)N1CCN(c2ccccc2)CC1
CCMSLIB00012247243,[M+H]1+,409.159,Sabiporide,SRRHGTUDJFMQIV,O=C(c1ccc[nH]1)N1CCN(c2ccccc2)CC1
CCMSLIB00012247244,[M+H]1+,435.225,CJ-17493,ODEBBNRINYMIRX,c1ccc(C2NCCCC2NCc2ccc3c(c2)COCC3)cc1
CCMSLIB00012247245,[M+H]1+,403.173,GSK-1521498,WIEDUMBCZQRGSY,c1cc(-c2ccc(CNC3Cc4ccccc4C3)cc2)cc(-c2nc[nH]n2)c1
CCMSLIB00012247246,[M+H]1+,403.173,GSK-1521498,WIEDUMBCZQRGSY,c1cc(-c2ccc(CNC3Cc4ccccc4C3)cc2)cc(-c2nc[nH]n2)c1
CCMSLIB00012247247,[M+H]1+,463.088,abt-702,RQCXKDWOCUJWQZ,c1ccc(-c2cc(-c3ccc(N4CCOCC4)nc3)nc3ncncc23)cc1
CCMSLIB00012247248,[M+H]1+,463.088,abt-702,RQCXKDWOCUJWQZ,c1ccc(-c2cc(-c3ccc(N4CCOCC4)nc3)nc3ncncc23)cc1
CCMSLIB00012247249,[M+H]1+,366.148,Oprea1_613690,LCOLXNYRAYSOSS,O=S(=O)(c1c[nH]cn1)N1CCc2ccccc2C1
CCMSLIB00012247250,[M+Na]1+,388.13,Oprea1_613690,LCOLXNYRAYSOSS,O=S(=O)(c1c[nH]cn1)N1CCc2ccccc2C1
CCMSLIB00012247251,[M+K]1+,404.104,Oprea1_613690,LCOLXNYRAYSOSS,O=S(=O)(c1c[nH]cn1)N1CCc2ccccc2C1
CCMSLIB00012247252,[2M+Na]1+,753.271,Oprea1_613690,LCOLXNYRAYSOSS,O=S(=O)(c1c[nH]cn1)N1CCc2ccccc2C1
CCMSLIB00012247253,[M+H]1+,435.225,CJ-17493,ODEBBNRINYMIRX,c1ccc(C2NCCCC2NCc2ccc3c(c2)COCC3)cc1
CCMSLIB00012247254,[M+H]1+,371.233,Davasaicin,VVMIHZHLNJMAQP,O=C(Cc1ccccc1)NCCCc1ccccc1
CCMSLIB00012247255,[M+H]1+,422.107,NGD-4715,VAKYVNYLCIABRV,c1ccc(CN2CCN(c3ccccn3)CC2)cc1
CCMSLIB00012247256,[M+H]1+,422.107,NGD-4715,VAKYVNYLCIABRV,c1ccc(CN2CCN(c3ccccn3)CC2)cc1
CCMSLIB00012247257,[M+H]1+,414.204,APY0201,RFZQYGBLRIKROZ,C(=NNc1cc(N2CCOCC2)n2nc(-c3ccncc3)cc2n1)c1ccccc1
CCMSLIB00012247258,[M+H]1+,426.077,LS2265,IYNIXDBLAVOMAW,O=C(c1ccccc1)c1ccccc1
CCMSLIB00012247259,[M+NH3+H]1+,443.104,LS2265,IYNIXDBLAVOMAW,O=C(c1ccccc1)c1ccccc1
CCMSLIB00012247260,[M+H]1+,435.171,FLUPENTHIXOL,NJMYODHXAKYRHW,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21
CCMSLIB00012247261,[M+H]1+,435.171,FLUPENTHIXOL,NJMYODHXAKYRHW,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21
CCMSLIB00012247262,[M+H]1+,542.137,cefdaloxime pentexil,RLXNXADDILQOQC,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1cscn1
CCMSLIB00012247263,[M+H]1+,584.26,SCHEMBL9826022,GMGQRCAOPBTGOV,C1=CC(c2ccccc2OCCCCNCCCOc2ccccc2)CC=N1
CCMSLIB00012247264,[M+Na]1+,606.242,SCHEMBL9826022,GMGQRCAOPBTGOV,C1=CC(c2ccccc2OCCCCNCCCOc2ccccc2)CC=N1
CCMSLIB00012247265,[M+H]1+,295.144,PD162856,POZDQLXUBPQRNY,c1ccc(-n2ccc3ccccc32)nc1
CCMSLIB00012247266,[M+H]1+,379.202,PD162075,UWSBEYFISUDRTG,c1ccc(Nc2ccnc3ccccc23)cc1
CCMSLIB00012247267,[M+H]1+,379.202,PD162075,UWSBEYFISUDRTG,c1ccc(Nc2ccnc3ccccc23)cc1
CCMSLIB00012247268,[M+H]1+,328.118,tranilast,NZHGWWWHIYHZNX,O=C(C=Cc1ccccc1)Nc1ccccc1
CCMSLIB00012247269,[M+H]1+,328.118,tranilast,NZHGWWWHIYHZNX,O=C(C=Cc1ccccc1)Nc1ccccc1
CCMSLIB00012247270,[M+H]1+,658.281,Proteasome-IN-1,PFIICGPZOOCILL,O=C(c1ccccc1)c1ccccc1C(=O)N(CCc1c[nH]cn1)C(C(=O)NCC(c1ccccc1)c1ccccc1)c1ccccc1
CCMSLIB00012247271,[M+Na]1+,680.263,Proteasome-IN-1,PFIICGPZOOCILL,O=C(c1ccccc1)c1ccccc1C(=O)N(CCc1c[nH]cn1)C(C(=O)NCC(c1ccccc1)c1ccccc1)c1ccccc1
CCMSLIB00012247272,[2M+K]1+,451.086,2-(3-mercaptopropyl)pentanedioic acid,FNLNSQHJKVQCBP,__ACYCLIC__FNLNSQHJKVQCBP
CCMSLIB00012247273,[2M+K]1+,451.086,2-(3-mercaptopropyl)pentanedioic acid,FNLNSQHJKVQCBP,__ACYCLIC__FNLNSQHJKVQCBP
CCMSLIB00012247274,[M+H]1+,451.083,CHEMBL185356,ANNPALXBOKTDBF,c1ccccc1
CCMSLIB00012247275,[M+H]1+,451.083,CHEMBL185356,ANNPALXBOKTDBF,c1ccccc1
CCMSLIB00012247276,[M+H]1+,397.165,ASC-J9,HMJSBVCDPKODEX,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
CCMSLIB00012247277,[M+H]1+,438.3,269079-66-5,HPUAIJLEUZEGSX,O=C(Cc1ccccc1)Oc1cccc(C2CCCCC2)c1
CCMSLIB00012247278,[M+H]1+,438.3,269079-66-5,HPUAIJLEUZEGSX,O=C(Cc1ccccc1)Oc1cccc(C2CCCCC2)c1
CCMSLIB00012247279,[M+H]1+,461.13,Ponesimod,LPAUOXUZGSBGDU,N=C1SC(=Cc2ccccc2)C(=O)N1c1ccccc1
CCMSLIB00012247280,[M+H]1+,569.112,1423007-82-2,ATSKNKMCQXHIRK,B1OCc2cc(Nc3cc4oc(-c5ccccc5)cc4cc3C3CC3)ccc21
CCMSLIB00012247281,[M+H]1+,461.13,Ponesimod,LPAUOXUZGSBGDU,N=C1SC(=Cc2ccccc2)C(=O)N1c1ccccc1
CCMSLIB00012247282,[M+H]1+,461.13,Ponesimod,LPAUOXUZGSBGDU,N=C1SC(=Cc2ccccc2)C(=O)N1c1ccccc1
CCMSLIB00012247286,[M+H]1+,378.181,"""1,2,4-Triazine-3(2H)-one, 5,6-bis(4-methoxyphenyl)-2-(3-methyl-2-butenyl)-""",ACTBTIOGIHVBQW,O=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1
CCMSLIB00012247287,[M+H]1+,378.181,"""1,2,4-Triazine-3(2H)-one, 5,6-bis(4-methoxyphenyl)-2-(3-methyl-2-butenyl)-""",ACTBTIOGIHVBQW,O=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1
CCMSLIB00012247288,[M-2H2O+H]1+,378.183,APY0201,RFZQYGBLRIKROZ,C(=NNc1cc(N2CCOCC2)n2nc(-c3ccncc3)cc2n1)c1ccccc1
CCMSLIB00012247289,[M-2H2O+H]1+,378.183,APY0201,RFZQYGBLRIKROZ,C(=NNc1cc(N2CCOCC2)n2nc(-c3ccncc3)cc2n1)c1ccccc1
CCMSLIB00012247290,[2M+H]1+,755.355,"""1,2,4-Triazine-3(2H)-one, 5,6-bis(4-methoxyphenyl)-2-(3-methyl-2-butenyl)-""",ACTBTIOGIHVBQW,O=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1
CCMSLIB00012247291,[2M+Na]1+,777.337,"""1,2,4-Triazine-3(2H)-one, 5,6-bis(4-methoxyphenyl)-2-(3-methyl-2-butenyl)-""",ACTBTIOGIHVBQW,O=c1nc(-c2ccccc2)c(-c2ccccc2)n[nH]1
CCMSLIB00012247293,[M+NH3+H]1+,557.195,159590-37-1,JPPYWKVKLSBQJM,O=C(NS(=O)(=O)c1ccccc1)C(Oc1ccccc1)c1ccc2c(c1)OCO2
CCMSLIB00012247294,[M+Na]1+,562.151,159590-37-1,JPPYWKVKLSBQJM,O=C(NS(=O)(=O)c1ccccc1)C(Oc1ccccc1)c1ccc2c(c1)OCO2
CCMSLIB00012247296,[M+H]1+,616.209,LTD4 antagonist 1,ULMFXAMQUGLVGA,O=C(NS(=O)(=O)c1ccccc1)c1ccc(Cc2c[nH]c3ccccc23)cc1
CCMSLIB00012247297,[M+H]1+,461.13,Ponesimod,LPAUOXUZGSBGDU,N=C1SC(=Cc2ccccc2)C(=O)N1c1ccccc1
CCMSLIB00012247298,[M+H]1+,397.165,ASC-J9,HMJSBVCDPKODEX,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
CCMSLIB00012247299,[M+H]1+,397.165,ASC-J9,HMJSBVCDPKODEX,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
CCMSLIB00012247300,[M+H]1+,397.165,ASC-J9,HMJSBVCDPKODEX,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1
CCMSLIB00012247301,[M+H]1+,443.152,CHEMBL408939,ZYCNTFPWNABXJA,O=c1cc(OCCCn2c3ccccc3c3ccccc32)ccn1Cc1ccccc1
CCMSLIB00012247302,[2M+H]1+,885.297,CHEMBL408939,ZYCNTFPWNABXJA,O=c1cc(OCCCn2c3ccccc3c3ccccc32)ccn1Cc1ccccc1
CCMSLIB00012247303,[M+H]1+,532.269,GSK376501A,OIDYMQICWGYEDR,c1ccc(Cn2cc(-c3ccccc3)c3ccccc32)cc1
CCMSLIB00012247304,[M+NH3+H]1+,549.296,GSK376501A,OIDYMQICWGYEDR,c1ccc(Cn2cc(-c3ccccc3)c3ccccc32)cc1
CCMSLIB00012247305,[M+H]1+,504.274,ONO-3805,XWNSOVPLENXWNU,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1
CCMSLIB00012247306,[M+Na]1+,526.256,ONO-3805,XWNSOVPLENXWNU,O=C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1
CCMSLIB00012247307,[M+NH3+H]1+,703.416,NCX 1000,WTAVOESJEWSDJC,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)Oc1ccccc1
CCMSLIB00012247308,[M+K]1+,724.346,NCX 1000,WTAVOESJEWSDJC,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)Oc1ccccc1
CCMSLIB00012247309,[M-2H2O+H]1+,650.369,NCX 1000,WTAVOESJEWSDJC,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)Oc1ccccc1
CCMSLIB00012247310,[M-H2O+H]1+,668.379,NCX 1000,WTAVOESJEWSDJC,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)Oc1ccccc1
CCMSLIB00012247311,[M+H]1+,686.39,NCX 1000,WTAVOESJEWSDJC,O=C(CCCC1CCC2C1CCC1C3CCCCC3CCC21)Oc1ccccc1
CCMSLIB00012247313,[M+H]1+,496.167,nikkomycin z,WWJFFVUVFNBJTN,O=C(CCCc1ccccn1)NCC1CCC(n2ccc(=O)[nH]c2=O)O1
CCMSLIB00012247314,[M+H]1+,352.162,PD160613,GYWXTRVEUURNEW,c1nc(NC2CCCC2)c2ncn(C3CCCO3)c2n1
CCMSLIB00012247315,[M+H]1+,352.162,PD160613,GYWXTRVEUURNEW,c1nc(NC2CCCC2)c2ncn(C3CCCO3)c2n1
CCMSLIB00012247316,[M+H]1+,211.123,naphazoline,CNIIGCLFLJGOGP,c1ccc2c(CC3=NCCN3)cccc2c1
CCMSLIB00012247317,[M+H]1+,211.123,naphazoline,CNIIGCLFLJGOGP,c1ccc2c(CC3=NCCN3)cccc2c1
CCMSLIB00012247318,[M+H]1+,388.198,terazosin,VCKUSRYTPJJLNI,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1
CCMSLIB00012247319,[M+H]1+,388.198,terazosin,VCKUSRYTPJJLNI,O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1
CCMSLIB00012247320,[M+H]1+,424.094,pradefovir,GWNHAOBXDGOXRR,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccccc2)O1
CCMSLIB00012247321,[M+Na]1+,446.076,pradefovir,GWNHAOBXDGOXRR,O=P1(COCCn2cnc3cncnc32)OCCC(c2ccccc2)O1
CCMSLIB00012247322,[M+H]1+,426.148,PD161596,MVODDUOXHPTYIA,O=C(Nc1ccncc1)c1cccnc1[SH+]Cc1ccccc1
CCMSLIB00012247323,[M+H]1+,426.148,PD161596,MVODDUOXHPTYIA,O=C(Nc1ccncc1)c1cccnc1[SH+]Cc1ccccc1
CCMSLIB00012247324,[M+H]1+,355.202,Yohimbine,BLGXFZZNTVWLAY,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3
CCMSLIB00012247325,[M+H]1+,407.302,"""propan-2-yl 4-[4-[(3aS,7aS)-2-oxo-3a,4,5,6,7,7a-hexahydro-3H-benzoimidazol-1-yl]-1-piperidyl]-4-methyl-piperidine-1-carboxylate""",ZXKUTOMRBVXFKV,O=C1NC2CCCCC2N1C1CCN(C2CCNCC2)CC1
CCMSLIB00012247326,[M+H]1+,356.124,444287-44-9,ZBXHNCURDISBRO,O=C1CCC(N2C(=O)c3cccc(CNC(=O)C4CC4)c3C2=O)C(=O)N1
CCMSLIB00012247327,[M+H]1+,446.151,SULAMSEROD,NBUGBCTWXCXBQD,O=C(CCC1CCNCC1)c1cccc2c1OCCO2
CCMSLIB00012247328,[M+Na]1+,468.133,SULAMSEROD,NBUGBCTWXCXBQD,O=C(CCC1CCNCC1)c1cccc2c1OCCO2
CCMSLIB00012247329,[M+H]1+,358.176,Antiulcer Agent 1,KZOFCELNVLSKGC,O=C(CNc1ccccc1)NCCc1ccccc1
CCMSLIB00012247330,[M+H]1+,346.102,Vonoprazan,BFDBKMOZYNOTPK,O=S(=O)(c1cccnc1)n1cccc1-c1ccccc1
CCMSLIB00012247331,[M+H]1+,381.276,195055-03-9,ANNRUWYFVIGKHA,c1cncc(-c2cnn3cccnc23)c1
CCMSLIB00012247332,[M+H]1+,381.276,195055-03-9,ANNRUWYFVIGKHA,c1cncc(-c2cnn3cccnc23)c1
CCMSLIB00012247333,[M+H]1+,433.233,ENCIPRAZINE,KSQCNASWXSCJTD,c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1
CCMSLIB00012247334,[M+Na]1+,455.215,ENCIPRAZINE,KSQCNASWXSCJTD,c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1
CCMSLIB00012247335,[M+H]1+,520.264,AZD3514,JMEYDSHPKCSIJC,c1cc(C2CCN(C3=Nn4cnnc4CC3)CC2)ccc1OCCN1CCNCC1
CCMSLIB00012247336,[M+H]1+,453.17,GW654652C,VTXJRGSOKKDRGH,c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1
CCMSLIB00012247337,[M+H]1+,296.212,U92016A,WDDZPZKGLZNGEH,c1cc2c3c(ccc2[nH]1)CCCC3
CCMSLIB00012247338,[M+H]1+,296.212,U92016A,WDDZPZKGLZNGEH,c1cc2c3c(ccc2[nH]1)CCCC3
CCMSLIB00012247339,[M+H]1+,385.158,Reldesemtiv,MQXWPWOCXGARRK,c1ccc(C2(CNc3ncc(-n4cccc4)cn3)CCC2)nc1
CCMSLIB00012247340,[M+NH3+H]1+,441.107,Cefuracetime,YBHZVPYSEUQIII,N=C(C(=O)NC1C(=O)N2C=CCSC12)c1ccco1
CCMSLIB00012247341,[M+H]1+,306.196,Fezolamine,NELSQLPTEWCHQW,c1ccc(-c2c[nH]nc2-c2ccccc2)cc1
