precursorID,name,drug_group,drug_class,formula_db,mono_mass_db,parent_id,smiles_db,key,raw_key14,scaffold_group,n_fragments_raw,parent_formal_charge,parent_mono_mass,mh_mz,elements,mw_subject_name,in_mw_subjects,hilicpos_raw_files,hilicpos_0hr_raw_files,c18pos_raw_files,feature_lists_aligned,db_MH_feature_modes,db_MH_in_hilicpos,db_MH_in_any_pos,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_recorded_train,in_msg15_parent_train,in_msg15_simchallenge_recorded_all,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_study2_pop,in_comparator_pop,in_msnlib_v1_4lib,in_msnlib_9lib,in_muru_exposed_populations,in_muru_dev_population,in_msg15_parent_simchallenge,in_msg15_orbitrap_MH_parent,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_checked,name_resolved,name_key_matches_db,name_route_in_msg15,name_keys
PM0000862,Probucol,Endocrine and metabolic,Antihyperlipidemic,C31H48O2S2,516.3095722,4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,FYPMFJGVHOHGLL,FYPMFJGVHOHGLL,c1ccc(SCSc2ccccc2)cc1,1,0,516.309572776,517.316849243,C;O;S,,False,0,0,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,FYPMFJGVHOHGLL
PM0000863,Procainamide,Cardiovascular,Anti-arrhythmic,C13H21N3O,235.1684623,4913,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,REQCZEXYDRLIBE,REQCZEXYDRLIBE,c1ccccc1,1,0,235.168462292,236.17573875899998,C;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000864,Procaine,Central nervous system,anesthetic (local),C13H20N2O2,236.1524779,4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,MFDFERRIHVXMIY,MFDFERRIHVXMIY,c1ccccc1,1,0,236.15247788,237.159754347,C;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,,,,
PM0000865,Procarbazine,Antiinflammatory and Immunomodulatory,Antineoplastic,C12H19N3O,221.1528122,4915,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,CPTBDICYNRMXFX,CPTBDICYNRMXFX,c1ccccc1,1,0,221.152812228,222.16008869499998,C;N;O,Procarbazine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,,,,
PM0000866,Prochlorperazine,Central nervous system,Antiemetic,C20H24ClN3S,373.1379462,4917,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,WIKYUJGCLQQFNW,WIKYUJGCLQQFNW,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,1,0,373.137946448,374.145222915,C;Cl;N;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,,,,
PM0000867,Proclyclidine,Central nervous system,Anticholinergic,C19H29NO,287.2249146,4919,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,WYDUSKDSKCASEF,WYDUSKDSKCASEF,c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,1,0,287.224914548,288.232191015,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000868,Procodazole,Antiinflammatory and Immunomodulatory,immune stimulant,C10H10N2O2,190.0742276,65708,C1=CC=C2C(=C1)NC(=N2)CCC(=O)O,XYWJNTOURDMTPI,XYWJNTOURDMTPI,c1ccc2[nH]cnc2c1,1,0,190.07422756,191.081504027,C;N;O,Procodazole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000870,Proglumide,Central nervous system,Anticholinergic,C18H26N2O4,334.1892573,4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,DGMKFQYCZXERLX,DGMKFQYCZXERLX,c1ccccc1,1,0,334.189257312,335.196533779,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000873,Pronetalol,Cardiovascular,beta adrenergic agonist,C15H19NO,229.1466642,4930,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O,HRSANNODOVBCST,HRSANNODOVBCST,c1ccc2ccccc2c1,1,0,229.146664228,230.153940695,C;N;O,Pronetalol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,,,,
PM0000874,Propafenone,Cardiovascular,Anti-arrhythmic,C21H27NO3,341.1990937,4932,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,JWHAUXFOSRPERK,JWHAUXFOSRPERK,O=C(CCc1ccccc1)c1ccccc1,1,0,341.199093724,342.206370191,C;N;O,Propafenone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000876,Proparacaine,Central nervous system,local anesthetic,C16H26N2O3,294.1943427,4935,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,KCLANYCVBBTKTO,KCLANYCVBBTKTO,c1ccccc1,1,0,294.194342692,295.201619159,C;N;O,Proparacaine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000877,Propionylcarnitine,Endocrine and metabolic,carnitine replenisher in peripheral arterial disease,C10H20NO4+,218.1386846,157837,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C,UFAHZIUFPNSHSL,UFAHZIUFPNSHSL,__ACYCLIC__UFAHZIUFPNSHSL,1,1,218.13868454009,,C;N;O,Propionylcarnitine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000878,Propofol,Central nervous system,anesthetic,C12H18O,178.1357652,4943,CC(C)C1=C(C(=CC=C1)C(C)C)O,OLBCVFGFOZPWHH,OLBCVFGFOZPWHH,c1ccccc1,1,0,178.135765196,179.143041663,C;O,Propofol,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,OLBCVFGFOZPWHH
PM0000879,Propranolol,Cardiovascular,Anti-hypertensive,C16H21NO2,259.1572,4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O,AQHHHDLHHXJYJD,AQHHHDLHHXJYJD,c1ccc2ccccc2c1,1,0,259.157228912,260.164505379,C;N;O,Propranolol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000880,Propylthiouracil,Endocrine and metabolic,Antihyperthyroid,C7H10N2OS,170.0513836,657298,CCCC1=CC(=O)NC(=S)N1,KNAHARQHSZJURB,KNAHARQHSZJURB,O=c1cc[nH]c(=S)[nH]1,1,0,170.05138394,171.058660407,C;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,True,False,,,,
PM0000881,Protionamide,Antimicrobial,Anti-bacterial,C9H12N2S,180.0721,666418,CCCC1=NC=CC(=C1)C(=S)N,VRDIULHPQTYCLN,VRDIULHPQTYCLN,c1ccncc1,1,0,180.072119384,181.079395851,C;N;S,Protionamide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000882,Protoporphyrin,Others,hepatoprotectant,C34H34N4O4,562.2580056,4971,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,ZCFFYALKHPIRKJ,ZCFFYALKHPIRKJ,C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,1,0,562.2580055679999,563.2652820349999,C;N;O,Protoporphyrin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,,,,
PM0000883,Protryptyline,Central nervous system,Antidepressant,C19H21N,263.1673997,4976,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,BWPIARFWQZKAIA,BWPIARFWQZKAIA,C1=Cc2ccccc2Cc2ccccc21,1,0,263.167399672,264.174676139,C;N,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000884,Proxyphylline,Cardiovascular,vasodilator,C10H14N4O3,238.1065903,4977,CC(CN1C=NC2=C1C(=O)N(C(=O)N2C)C)O,KYHQZNGJUGFTGR,KYHQZNGJUGFTGR,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,1,0,238.106590308,239.113866775,C;N;O,Proxyphylline,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000886,Pyridoxine,Others,vitamin B6,C8H11NO3,169.0738932,1054,CC1=NC=C(C(=C1O)CO)CO,LXNHXLLTXMVWPM,LXNHXLLTXMVWPM,c1ccncc1,1,0,169.073893212,170.081169679,C;N;O,Pyridoxine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000888,Pyrimethamine,Antimicrobial,Antimalarial,C12H13ClN4,248.0828741,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,WKSAUQYGYAYLPV,WKSAUQYGYAYLPV,c1ccc(-c2cncnc2)cc1,1,0,248.08287409599998,249.09015056299998,C;Cl;N,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000889,Pyrithyldione,Central nervous system,sedative,C9H13NO2,167.0946287,4994,CCC1(C(=O)C=CNC1=O)CC,NZASCBIBXNPDMH,NZASCBIBXNPDMH,O=C1C=CNC(=O)C1,1,0,167.094628656,168.101905123,C;N;O,Pyrithyldione,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,
PM0000890,Pyritinol,Central nervous system,cognition enhancer,C16H20N2O4S2,368.0864485,14190,CC1=NC=C(C(=C1O)CO)CSSCC2=CN=C(C(=C2CO)O)C,SIXLXDIJGIWWFU,SIXLXDIJGIWWFU,c1cncc(CSSCc2cccnc2)c1,1,0,368.08644911999994,369.09372558699994,C;N;O;S,Pyritinol,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,,,,
PM0000891,Pyronaridine,Antimicrobial,Antimalarial,C29H32ClN5O2,517.224453,107771,COC1=NC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NC4=CC(=C(C(=C4)CN5CCCC5)O)CN6CCCC6,DJUFPMUQJKWIJB,DJUFPMUQJKWIJB,c1ccc2c(Nc3cc(CN4CCCC4)cc(CN4CCCC4)c3)c3ncccc3nc2c1,1,0,517.2244529440001,518.2317294110001,C;Cl;N;O,Pyronaridine,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,,,,
PM0000892,Pyrvinium,Endocrine and metabolic,anthelmintic,C26H28N3+,382.2277743,5281035,CC1=CC(=C(N1C2=CC=CC=C2)C)C=CC3=[N+](C4=C(C=C3)C=C(C=C4)N(C)C)C,QMHSXPLYMTVAMK,QMHSXPLYMTVAMK,C(=Cc1ccc2ccccc2[nH+]1)c1ccn(-c2ccccc2)c1,1,1,382.22777431609,,C;N,,False,0,0,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,QMHSXPLYMTVAMK
PM0000893,Quetiapine,Central nervous system,Antipsychotic: 5HT antagonist,C21H25N3O2S,383.1667478,5002,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,URKOMYMAXPYINW,URKOMYMAXPYINW,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,1,0,383.16674804,384.174024507,C;N;O;S,Quetiapine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000894,Quinacrine,Antimicrobial,anthelmintic,C23H30ClN3O,399.2077403,237,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,GPKJTRJOBQGKQK,GPKJTRJOBQGKQK,c1ccc2nc3ccccc3cc2c1,1,0,399.20774026,400.215016727,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000895,Quinapril,Cardiovascular,Anti-hypertensive,C25H30N2O5,438.2154721,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,JSDRRTOADPPCHY,JSDRRTOADPPCHY,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,1,0,438.21547205999997,439.22274852699996,C;N;O,Quinapril,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000896,Quinaprilat,Cardiovascular,Anti-hypertensive,C23H26N2O5,410.184172,107994,CC(C(=O)N1CC2=CC=CC=C2CC1C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,FLSLEGPOVLMJMN,FLSLEGPOVLMJMN,O=C(CNCCCc1ccccc1)N1CCc2ccccc2C1,1,0,410.18417193199997,411.19144839899997,C;N;O,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,FLSLEGPOVLMJMN
PM0000897,Quinethazone,Cardiovascular,diuretic,C10H12ClN3O3S,289.0287897,6307,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl,AGMMTXLNIQSRCG,AGMMTXLNIQSRCG,O=C1NCNc2ccccc21,1,0,289.02878992399997,290.03606639099996,C;Cl;N;O;S,Quinethazone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,
PM0000899,Quinine,Musculoskeletal,Antimalarial,C20H24N2O2,324.1838,3034034,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,LOUPRKONTZGTKE,LOUPRKONTZGTKE,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,1,0,324.18377800799993,325.19105447499993,C;N;O,Quinine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000900,Quinine ethylcarbonate,Antimicrobial,Antimalarial,C23H28N2O4,396.2049,6975516,CCOC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(C=CC4=NC=C3)OC,NSBRKSWSLRQPJW,NSBRKSWSLRQPJW,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,1,0,396.204907376,397.212183843,C;N;O,Quinine,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,NSBRKSWSLRQPJW
PM0000901,Quipazine Maleate,Central nervous system,Antidepressant,C13H15N3,213.1265975,5011,C1CN(CCN1)C2=NC3=CC=CC=C3C=C2,XRXDAJYKGWNHTQ,XRXDAJYKGWNHTQ,c1ccc2nc(N3CCNCC3)ccc2c1,1,0,213.12659748,214.13387394699998,C;N,Quipazine Maleate,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,,,,
PM0000902,Rabeprazole,Gastrointestinal,gastric acid secretion inhibitor,C18H20N3O3S-,358.1230858,5029,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC,YREYEVIYCVEVJK,YREYEVIYCVEVJK,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1,0,359.130362532,360.137638999,C;N;O;S,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000903,Racecadotril,Gastrointestinal,Antidiarrheal,C21H23NO4S,385.1347789,107751,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,ODUOJXZPIYUATO,ODUOJXZPIYUATO,O=C(CCc1ccccc1)NCC(=O)OCc1ccccc1,1,0,385.13477921599997,386.14205568299997,C;N;O;S,Racecadotril,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000904,Racephedrine,Respiratory,bronchodilator,C10H15NO,165.1153641,5032,CC(C(C1=CC=CC=C1)O)NC,KWGRBVOPPLSCSI,KWGRBVOPPLSCSI,c1ccccc1,1,0,165.1153641,166.122640567,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,,,,
PM0000905,Ractopamine,Cardiovascular,beta-adrenergic agonist,C18H23NO3,301.1677936,56052,CC(CCC1=CC=C(C=C1)O)NCC(C2=CC=C(C=C2)O)O,YJQZYXCXBBCEAQ,YJQZYXCXBBCEAQ,c1ccc(CCCNCCc2ccccc2)cc1,1,0,301.16779359599997,302.17507006299996,C;N;O,Ractopamine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,,,,
PM0000906,Rafoxanide,Antimicrobial,anthelmintic,C19H11Cl2I2NO3,624.8205346,31475,C1=CC(=CC=C1OC2=C(C=C(C=C2)NC(=O)C3=C(C(=CC(=C3)I)I)O)Cl)Cl,NEMNPWINWMHUMR,NEMNPWINWMHUMR,O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,1,0,624.8205445720001,625.8278210390001,C;Cl;I;N;O,Rafoxanide,True,4,2,0,True,,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000907,Ramelteon,Central nervous system,melatonin receptor agonist,C16H21NO2,259.1572289,208902,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3,YLXDSYKOBKBWJQ,YLXDSYKOBKBWJQ,c1cc2c(c3c1CCC3)CCO2,1,0,259.157228912,260.164505379,C;N;O,Ramelteon,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000908,Ramifenazone,Antiinflammatory and Immunomodulatory,Antipyretic,C14H19N3O,245.1528122,5037,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C,XOZLRRYPUKAKMU,XOZLRRYPUKAKMU,O=c1cc[nH]n1-c1ccccc1,1,0,245.152812228,246.16008869499998,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,,,,
PM0000910,Ranitidine,Antiinflammatory and Immunomodulatory,H2 Antihistamine,C13H22N4O3S,314.1413,3001055,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,VMXUWOKSQNHOCA,VMXUWOKSQNHOCA,c1ccoc1,1,0,314.141261564,315.148538031,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000911,Ranolazine,Cardiovascular,Antianginal,C24H33N3O4,427.2471066,56959,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,XKLMZUWKNUAPSZ,XKLMZUWKNUAPSZ,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,1,0,427.24710653599993,428.25438300299993,C;N;O,Ranolazine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000912,Rebamipide,Gastrointestinal,Antiulcer,C19H15ClN2O4,370.0720347,5042,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl,ALLWOAVDORUJLA,ALLWOAVDORUJLA,O=C(NCCc1cc(=O)[nH]c2ccccc12)c1ccccc1,1,0,370.07203464,371.079311107,C;Cl;N;O,Rebamipide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000913,Repaglinide,Endocrine and metabolic,Anti-diabetic,C27H36N2O4,452.2675077,65981,CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O,FAEKWTJYAYMJKF,FAEKWTJYAYMJKF,O=C(Cc1ccccc1)NCc1ccccc1N1CCCCC1,1,0,452.267507632,453.274784099,C;N;O,Repaglinide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000916,Retinyl,Others,vitamin precursor,C22H32O2,328.2402303,638034,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOC(=O)C)C)C,QGNJRVVDBSJHIZ,QGNJRVVDBSJHIZ,C1=CCCCC1,1,0,328.240230264,329.247506731,C;O,Retinyl,True,4,2,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,,,,
PM0000917,Retinyl Palmitate,Others,provitamin,N/A,524.4593312,5280531,CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,VYGQUTWHTHXGQB,VYGQUTWHTHXGQB,C1=CCCCC1,1,0,524.45933116,525.466607627,C;O,Retinyl Palmitate,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,False,VYGQUTWHTHXGQB
PM0000918,Ribavirin,Antimicrobial,Anti-viral,C8H12N4O5,244.0807695,37542,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N,IWUCXVSUMQZMFG,IWUCXVSUMQZMFG,c1ncn(C2CCCO2)n1,1,0,244.080769484,245.088045951,C;N;O,,False,0,0,0,True,c18pos,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000919,Riboflavin,Others,Vitamin B2,C17H20N4O6,376.1382844,493570,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,AUNGANRZJHBGPY,AUNGANRZJHBGPY,O=c1nc2[nH]c3ccccc3nc-2c(=O)[nH]1,1,0,376.1382843599999,377.1455608269999,C;N;O,Riboflavin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000920,Ribostamycin,Antimicrobial,Anti-bacterial,C17H34N4O10,454.2274933,33042,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N,NSKGQURZWSPSBC,NSKGQURZWSPSBC,C1CCC(OC2CCCCC2OC2CCCO2)OC1,1,0,454.2274932879999,455.2347697549999,C;N;O,,False,0,0,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,NSKGQURZWSPSBC
PM0000921,Rifaximin,Antimicrobial,Anti-bacterial,C43H51N3O11,785.3523595,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,NZCRJKRKKOLAOJ,NZCRJKRKKOLAOJ,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1,1,0,785.3523594519999,786.3596359189999,C;N;O,Rifaximin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000922,Riluzole,Central nervous system,Anticonvulsant,C8H5F3N2OS,234.0074681,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,FTALBRSUTCGOEG,FTALBRSUTCGOEG,c1ccc2scnc2c1,1,0,234.00746844,235.014744907,C;F;N;O;S,Riluzole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000923,Rimantadine,Antimicrobial,Anti-viral,C12H21N,179.1673997,5071,CC(C12CC3CC(C1)CC(C3)C2)N,UBCHPRBFMUDMNC,UBCHPRBFMUDMNC,C1C2CC3CC1CC(C2)C3,1,0,179.167399672,180.17467613899998,C;N,Rimantadine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000924,Risperidone,Central nervous system,neuroleptic,C23H27FN4O2,410.2118043,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,RAPZEAPATHNIPO,RAPZEAPATHNIPO,O=c1c(CCN2CCC(c3noc4ccccc34)CC2)cnc2n1CCCC2,1,0,410.211804324,411.219080791,C;F;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000925,Ritanserin,Others,Antiserotonin,C27H25F2N3OS,477.1686395,5074,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,JUQLTPCYUFPYKE,JUQLTPCYUFPYKE,O=c1c(CCN2CCC(=C(c3ccccc3)c3ccccc3)CC2)cnc2sccn12,1,0,477.16863986,478.175916327,C;F;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000926,Ritodrine,Musculoskeletal,muscle relaxant (smooth),C17H21NO3,287.1521435,33572,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O,IOVGROKTTNBUGK,IOVGROKTTNBUGK,c1ccc(CCNCCc2ccccc2)cc1,1,0,287.152143532,288.159419999,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
