world_id,cell_id,c_gen_level,mu_ceil_level,replicate,content_hash,case_status,false_m0_rejection,fired,boundary_counts_m1,boundary_counts_m2,boundary_counts_m3,evaluable_m1,evaluable_m2,evaluable_m3,evaluable_sufficient_m1,evaluable_sufficient_m2,evaluable_sufficient_m3,practical_wins_m1,practical_wins_m2,practical_wins_m3,boundary_limited,mu_max_at_clip_share,pin_at_ceiling_share,n_fit_rows,n_contact_fits,n_unresolved_fits,mu_inf,phi_p,scale,coefficient
V2C|E0|g1e3_c1e4|r025,g1e3_c1e4,g1e3,c1e4,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|g1e3_copen|r025,g1e3_copen,g1e3,copen,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|g1e4_c1e3|r025,g1e4_c1e3,g1e4,c1e3,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|g1e4_c1e4|r025,g1e4_c1e4,g1e4,c1e4,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|g1e4_copen|r025,g1e4_copen,g1e4,copen,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|gnone_c1e3|r025,gnone_c1e3,gnone,c1e3,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|gnone_c1e4|r025,gnone_c1e4,gnone,c1e4,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|gnone_copen|r025,gnone_copen,gnone,copen,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
V2C|E0|g1e3_c1e3|r026,g1e3_c1e3,g1e3,c1e3,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.42777777777777776,1080,77,75,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e3_c1e4|r026,g1e3_c1e4,g1e3,c1e4,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.4111111111111111,1080,74,73,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e3_copen|r026,g1e3_copen,g1e3,copen,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,5,True,0.0,0.28888888888888886,1080,52,49,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e4_c1e3|r026,g1e4_c1e3,g1e4,c1e3,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.42777777777777776,1080,77,75,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e4_c1e4|r026,g1e4_c1e4,g1e4,c1e4,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.4111111111111111,1080,74,73,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e4_copen|r026,g1e4_copen,g1e4,copen,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,5,True,0.0,0.28888888888888886,1080,52,49,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|gnone_c1e3|r026,gnone_c1e3,gnone,c1e3,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.42777777777777776,1080,77,75,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|gnone_c1e4|r026,gnone_c1e4,gnone,c1e4,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,4,True,0.0,0.4111111111111111,1080,74,73,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|gnone_copen|r026,gnone_copen,gnone,copen,26,f0fd8a40b1dffa532873e98bdcf80d297a98bf0c05d42f74b5c32999d0e8dceb,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,9,9,5,True,0.0,0.28888888888888886,1080,52,49,0.2470009321115268,1.3038634761114811,1.7158061822992077,0.32498891053058754
V2C|E0|g1e3_c1e3|r027,g1e3_c1e3,g1e3,c1e3,27,ddaffa3a68009802dbea5bad72e199b0dbdbdedbddef9f98fc241eb08de7eb14,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,3,10,2,True,0.0,0.20555555555555555,1080,46,44,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e3_c1e4|r027,g1e3_c1e4,g1e3,c1e4,27,ddaffa3a68009802dbea5bad72e199b0dbdbdedbddef9f98fc241eb08de7eb14,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,3,10,2,True,0.0,0.19444444444444445,1080,44,41,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e3_copen|r027,g1e3_copen,g1e3,copen,27,ddaffa3a68009802dbea5bad72e199b0dbdbdedbddef9f98fc241eb08de7eb14,BOUNDARY_LIMITED,False,,0,5,10,30,25,20,True,True,False,3,10,3,True,0.0,0.1111111111111111,1080,29,25,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e4_c1e3|r027,g1e4_c1e3,g1e4,c1e3,27,52a0a2963f8b28c9a1d88aa7b81713b67568a5a697749650c1790e1c994741b0,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,4,10,2,True,0.0,0.2111111111111111,1080,46,45,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e4_c1e4|r027,g1e4_c1e4,g1e4,c1e4,27,52a0a2963f8b28c9a1d88aa7b81713b67568a5a697749650c1790e1c994741b0,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,4,10,2,True,0.0,0.19444444444444445,1080,43,43,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e4_copen|r027,g1e4_copen,g1e4,copen,27,52a0a2963f8b28c9a1d88aa7b81713b67568a5a697749650c1790e1c994741b0,BOUNDARY_LIMITED,False,,0,5,10,30,25,20,True,True,False,4,10,3,True,0.0,0.1111111111111111,1080,28,25,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|gnone_c1e3|r027,gnone_c1e3,gnone,c1e3,27,4de28934785eb683792f10d9194ead6a9950b7be6f101b28b3583920357ce878,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,4,10,2,True,0.0,0.2111111111111111,1080,45,45,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|gnone_c1e4|r027,gnone_c1e4,gnone,c1e4,27,4de28934785eb683792f10d9194ead6a9950b7be6f101b28b3583920357ce878,BOUNDARY_LIMITED,False,,0,5,15,30,25,15,True,True,False,4,10,2,True,0.0,0.20555555555555555,1080,44,42,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|gnone_copen|r027,gnone_copen,gnone,copen,27,4de28934785eb683792f10d9194ead6a9950b7be6f101b28b3583920357ce878,BOUNDARY_LIMITED,False,,0,5,11,30,25,19,True,True,False,4,10,3,True,0.0,0.1111111111111111,1080,27,27,0.1929999844324174,1.6935074926635614,1.4007200043636747,0.458702384549676
V2C|E0|g1e3_c1e3|r028,g1e3_c1e3,g1e3,c1e3,28,b98f92ddebef2407aa1c80a8a30a7567c82262d98e4950c591f4834a119f8d06,BOUNDARY_LIMITED,False,,0,4,8,30,26,22,True,True,False,6,3,3,True,0.03333333333333333,0.11666666666666667,1080,31,31,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e3_c1e4|r028,g1e3_c1e4,g1e3,c1e4,28,b98f92ddebef2407aa1c80a8a30a7567c82262d98e4950c591f4834a119f8d06,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,3,3,True,0.03333333333333333,0.11666666666666667,1080,31,29,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e3_copen|r028,g1e3_copen,g1e3,copen,28,b98f92ddebef2407aa1c80a8a30a7567c82262d98e4950c591f4834a119f8d06,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,3,3,False,0.03333333333333333,0.03888888888888889,1080,17,16,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e4_c1e3|r028,g1e4_c1e3,g1e4,c1e3,28,6d2d92d4e5ed357a09423bd06ca3a18f12262b6a9ac1d4d012e6a6ab5f0c937f,BOUNDARY_LIMITED,False,,0,4,8,30,26,22,True,True,False,6,3,3,True,0.03333333333333333,0.11666666666666667,1080,31,31,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e4_c1e4|r028,g1e4_c1e4,g1e4,c1e4,28,6d2d92d4e5ed357a09423bd06ca3a18f12262b6a9ac1d4d012e6a6ab5f0c937f,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,3,3,True,0.03333333333333333,0.11666666666666667,1080,31,30,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e4_copen|r028,g1e4_copen,g1e4,copen,28,6d2d92d4e5ed357a09423bd06ca3a18f12262b6a9ac1d4d012e6a6ab5f0c937f,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,3,3,False,0.03333333333333333,0.03888888888888889,1080,17,16,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|gnone_c1e3|r028,gnone_c1e3,gnone,c1e3,28,b32fa77e16687ffe749d0bc143378b6a0f0b8a60b75f9afc29c270abb6310021,BOUNDARY_LIMITED,False,,0,4,8,30,26,22,True,True,False,6,3,3,True,0.0,0.11666666666666667,1080,31,31,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|gnone_c1e4|r028,gnone_c1e4,gnone,c1e4,28,b32fa77e16687ffe749d0bc143378b6a0f0b8a60b75f9afc29c270abb6310021,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,3,3,True,0.0,0.11666666666666667,1080,31,30,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|gnone_copen|r028,gnone_copen,gnone,copen,28,b32fa77e16687ffe749d0bc143378b6a0f0b8a60b75f9afc29c270abb6310021,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,3,3,False,0.0,0.05,1080,19,18,0.18560600952778017,1.6753234212080226,1.5847139939157846,0.37614503082167156
V2C|E0|g1e3_c1e3|r029,g1e3_c1e3,g1e3,c1e3,29,78a2dfea5327f5bb8ac8c60bf6bf6473ee5884cd5e8a238c1d3ad6f48f54ad0b,BOUNDARY_LIMITED,False,,0,2,16,30,28,14,True,True,False,8,8,2,True,0.06666666666666667,0.20555555555555555,1080,39,39,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e3_c1e4|r029,g1e3_c1e4,g1e3,c1e4,29,78a2dfea5327f5bb8ac8c60bf6bf6473ee5884cd5e8a238c1d3ad6f48f54ad0b,BOUNDARY_LIMITED,False,,0,2,15,30,28,15,True,True,False,8,8,2,True,0.06666666666666667,0.2,1080,38,36,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e3_copen|r029,g1e3_copen,g1e3,copen,29,78a2dfea5327f5bb8ac8c60bf6bf6473ee5884cd5e8a238c1d3ad6f48f54ad0b,BOUNDARY_LIMITED,False,,0,2,9,30,28,21,True,True,False,8,8,2,True,0.06666666666666667,0.12222222222222222,1080,24,23,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e4_c1e3|r029,g1e4_c1e3,g1e4,c1e3,29,77358b27ed864ef589e253c837ea8f96494ce3df2e315a6cbc8718162a5da178,BOUNDARY_LIMITED,False,,0,2,16,30,28,14,True,True,False,8,8,2,True,0.06666666666666667,0.2111111111111111,1080,40,39,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e4_c1e4|r029,g1e4_c1e4,g1e4,c1e4,29,77358b27ed864ef589e253c837ea8f96494ce3df2e315a6cbc8718162a5da178,BOUNDARY_LIMITED,False,,0,2,16,30,28,14,True,True,False,8,8,2,True,0.06666666666666667,0.2111111111111111,1080,40,37,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e4_copen|r029,g1e4_copen,g1e4,copen,29,77358b27ed864ef589e253c837ea8f96494ce3df2e315a6cbc8718162a5da178,BOUNDARY_LIMITED,False,,0,2,9,30,28,21,True,True,False,8,8,2,True,0.06666666666666667,0.12777777777777777,1080,25,23,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|gnone_c1e3|r029,gnone_c1e3,gnone,c1e3,29,5311b65694096d44b4d4020d7cbe79e8d9660818af952f29894c7b744d1e9adf,BOUNDARY_LIMITED,False,,0,2,17,30,28,13,True,True,False,8,6,4,True,0.0,0.23333333333333334,1080,44,42,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|gnone_c1e4|r029,gnone_c1e4,gnone,c1e4,29,5311b65694096d44b4d4020d7cbe79e8d9660818af952f29894c7b744d1e9adf,BOUNDARY_LIMITED,False,,0,2,17,30,28,13,True,True,False,8,6,4,True,0.0,0.2222222222222222,1080,42,41,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|gnone_copen|r029,gnone_copen,gnone,copen,29,5311b65694096d44b4d4020d7cbe79e8d9660818af952f29894c7b744d1e9adf,BOUNDARY_LIMITED,False,,0,2,11,30,28,19,True,True,False,8,6,4,True,0.0,0.15,1080,29,28,0.26237945327535084,1.587397199939903,1.726455971281701,0.44617968091105314
V2C|E0|g1e3_c1e3|r030,g1e3_c1e3,g1e3,c1e3,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,24,30,30,6,True,True,False,4,9,2,True,0.0,0.48333333333333334,1080,87,81,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e3_c1e4|r030,g1e3_c1e4,g1e3,c1e4,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,23,30,30,7,True,True,False,4,9,2,True,0.0,0.4222222222222222,1080,76,72,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e3_copen|r030,g1e3_copen,g1e3,copen,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,17,30,30,13,True,True,False,4,9,2,True,0.0,0.2722222222222222,1080,49,47,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e4_c1e3|r030,g1e4_c1e3,g1e4,c1e3,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,24,30,30,6,True,True,False,4,9,2,True,0.0,0.48333333333333334,1080,87,81,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e4_c1e4|r030,g1e4_c1e4,g1e4,c1e4,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,23,30,30,7,True,True,False,4,9,2,True,0.0,0.4222222222222222,1080,76,72,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e4_copen|r030,g1e4_copen,g1e4,copen,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,17,30,30,13,True,True,False,4,9,2,True,0.0,0.2722222222222222,1080,49,47,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|gnone_c1e3|r030,gnone_c1e3,gnone,c1e3,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,24,30,30,6,True,True,False,4,9,2,True,0.0,0.48333333333333334,1080,87,81,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|gnone_c1e4|r030,gnone_c1e4,gnone,c1e4,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,23,30,30,7,True,True,False,4,9,2,True,0.0,0.4222222222222222,1080,76,72,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|gnone_copen|r030,gnone_copen,gnone,copen,30,c8d2d4ea9a633b99d40361595262a1b94e0cdeeb18c2ff3ed467e2f5cce0704a,BOUNDARY_LIMITED,False,,0,0,17,30,30,13,True,True,False,4,9,2,True,0.0,0.2722222222222222,1080,49,47,0.28460724986148694,1.3506634558861075,1.4420100528107462,0.3244906267972174
V2C|E0|g1e3_c1e3|r031,g1e3_c1e3,g1e3,c1e3,31,b9a9aa2a4849d770ed80381a879ae6fadb00e1d4b743f39f23b27d4b6e6c1a6c,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,7,6,3,True,0.06666666666666667,0.14444444444444443,1080,33,32,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e3_c1e4|r031,g1e3_c1e4,g1e3,c1e4,31,b9a9aa2a4849d770ed80381a879ae6fadb00e1d4b743f39f23b27d4b6e6c1a6c,BOUNDARY_LIMITED,False,,0,4,10,30,26,20,True,True,False,7,6,3,True,0.06666666666666667,0.1388888888888889,1080,32,30,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e3_copen|r031,g1e3_copen,g1e3,copen,31,b9a9aa2a4849d770ed80381a879ae6fadb00e1d4b743f39f23b27d4b6e6c1a6c,M0_NOT_REJECTED,False,,0,4,3,30,26,27,True,True,True,7,6,4,False,0.06666666666666667,0.05,1080,16,14,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e4_c1e3|r031,g1e4_c1e3,g1e4,c1e3,31,a46de2be51d50f1e45bf07c0cd156a8db5f4dd0b8c9a123fa2f774185cd2de2a,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,7,6,3,True,0.06666666666666667,0.14444444444444443,1080,33,32,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e4_c1e4|r031,g1e4_c1e4,g1e4,c1e4,31,a46de2be51d50f1e45bf07c0cd156a8db5f4dd0b8c9a123fa2f774185cd2de2a,BOUNDARY_LIMITED,False,,0,4,10,30,26,20,True,True,False,7,6,3,True,0.06666666666666667,0.1388888888888889,1080,32,30,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e4_copen|r031,g1e4_copen,g1e4,copen,31,a46de2be51d50f1e45bf07c0cd156a8db5f4dd0b8c9a123fa2f774185cd2de2a,M0_NOT_REJECTED,False,,0,4,3,30,26,27,True,True,True,7,6,4,False,0.06666666666666667,0.05,1080,16,14,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|gnone_c1e3|r031,gnone_c1e3,gnone,c1e3,31,526485e2696120351d289d40fac0b17614e419a87530fde90e1f7e9ca970887d,BOUNDARY_LIMITED,False,,0,4,12,30,26,18,True,True,False,7,6,3,True,0.0,0.14444444444444443,1080,33,33,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|gnone_c1e4|r031,gnone_c1e4,gnone,c1e4,31,526485e2696120351d289d40fac0b17614e419a87530fde90e1f7e9ca970887d,BOUNDARY_LIMITED,False,,0,4,10,30,26,20,True,True,False,7,6,3,True,0.0,0.14444444444444443,1080,33,31,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|gnone_copen|r031,gnone_copen,gnone,copen,31,526485e2696120351d289d40fac0b17614e419a87530fde90e1f7e9ca970887d,M0_NOT_REJECTED,False,,0,4,4,30,26,26,True,True,True,7,6,3,False,0.0,0.07777777777777778,1080,21,19,0.29190984342148,1.465778846021161,1.7938769740535034,0.5167719138654189
V2C|E0|g1e3_c1e3|r032,g1e3_c1e3,g1e3,c1e3,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,18,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e3_c1e4|r032,g1e3_c1e4,g1e3,c1e4,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,17,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e3_copen|r032,g1e3_copen,g1e3,copen,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,5,10,2,False,0.0,0.027777777777777776,1080,5,4,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e4_c1e3|r032,g1e4_c1e3,g1e4,c1e3,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,18,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e4_c1e4|r032,g1e4_c1e4,g1e4,c1e4,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,17,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e4_copen|r032,g1e4_copen,g1e4,copen,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,5,10,2,False,0.0,0.027777777777777776,1080,5,4,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|gnone_c1e3|r032,gnone_c1e3,gnone,c1e3,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,18,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|gnone_c1e4|r032,gnone_c1e4,gnone,c1e4,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,5,10,2,True,0.0,0.1,1080,18,17,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|gnone_copen|r032,gnone_copen,gnone,copen,32,500ce74dcce32b7a696c70f1a35d88d01e083064b6f1e214d3e8f3e5c12d290e,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,5,10,2,False,0.0,0.027777777777777776,1080,5,4,0.28588903657150316,1.3382158164373776,1.458799010693244,0.30549546287229434
V2C|E0|g1e3_c1e3|r033,g1e3_c1e3,g1e3,c1e3,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|g1e3_c1e4|r033,g1e3_c1e4,g1e3,c1e4,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|g1e3_copen|r033,g1e3_copen,g1e3,copen,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,4,30,28,26,True,True,True,4,1,4,False,0.0,0.022222222222222223,1080,7,6,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|g1e4_c1e3|r033,g1e4_c1e3,g1e4,c1e3,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
