key,collection,position,smiles,mh,R1_single_position_all_energies,R3_no_isolation_conflict,R2_ms2_all_energies,R4_window_and_ce,R5_mass_range,R6_features,R7_neutral_scaffold_new,scaffold_group,in_step10,in_step8,in_v2_five_rung,VALIDATION,ANCHOR,SECONDARY
HNJBEVLQSNELDL,SELLECK,pos_F9,O=C1CCCN1,86.060039844,True,True,False,False,True,True,False,O=C1CCCN1,False,True,False,False,False,False
CCVYRRGZDBSHFU,SELLECK,pos_G9,O=C(O)Cc1ccccc1O,153.054620116,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
JLSKPBDKNIXMBS,SELLECK,pos_H9,NC(=O)C(N)Cc1c[nH]c2ccccc12,204.11313803599998,True,True,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
DWRXFEITVBNRMK,SELLECK,pos_A10,Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O,259.092462168,True,True,False,False,True,True,True,O=c1ccn(C2CCCO2)c(=O)[nH]1,True,True,False,False,False,False
UYEMGAFJOZZIFP,SELLECK,pos_B10,O=C(O)c1cc(O)cc(O)c1,155.033884672,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
HYTRYEXINDDXJK,SELLECK,pos_C10,CCC(=O)C(C)C,101.096091004,True,True,False,False,True,True,True,__ACYCLIC__HYTRYEXINDDXJK,True,True,False,False,False,False
CWMPPVPFLSZGCY,SELLECK,pos_D10,CCCCC/C=C/C(=O)O,143.106655688,True,True,False,False,True,True,True,__ACYCLIC__CWMPPVPFLSZGCY,True,True,False,False,False,False
HVRZYSHVZOELOH,SELLECK,pos_E10,C=CCC(C)C(=O)O,115.07535556,True,True,False,False,True,True,True,__ACYCLIC__HVRZYSHVZOELOH,True,True,False,False,False,False
TXXHDPDFNKHHGW,SELLECK,pos_F10,O=C(O)/C=C/C=C/C(=O)O,143.033884672,False,True,False,False,True,True,True,__ACYCLIC__TXXHDPDFNKHHGW,True,True,False,False,False,False
YHGNXQAFNHCBTK,SELLECK,pos_G10,O=C(O)C/C=C/CC(=O)O,145.049534736,True,True,False,False,True,True,True,__ACYCLIC__YHGNXQAFNHCBTK,True,True,False,False,False,False
ZRQXMKMBBMNNQC,SELLECK,pos_H10,CC(C)CC(=O)NCC(=O)O,160.096819276,True,True,False,False,True,True,True,__ACYCLIC__ZRQXMKMBBMNNQC,True,True,False,False,False,False
SXZYCXMUPBBULW,SELLECK,pos_A11,O=C1OC(C(O)CO)C(O)C1O,179.05501404,False,True,False,False,True,True,True,O=C1CCCO1,True,True,False,False,False,False
RHYBFKMFHLPQPH,SELLECK,pos_B11,CN1CC(=O)NC1=O,115.050203432,True,True,False,False,True,True,True,O=C1CNC(=O)N1,True,True,False,False,False,False
YZXBAPSDXZZRGB,SELLECK,pos_C11,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,305.247506264,True,True,False,False,True,True,True,__ACYCLIC__YZXBAPSDXZZRGB,True,True,False,False,False,False
RMOIHHAKNOFHOE,SELLECK,pos_D11,CC(=O)NCCCCCN,145.13353913199998,True,True,False,False,True,True,True,__ACYCLIC__RMOIHHAKNOFHOE,True,True,False,False,False,False
BTJIUGUIPKRLHP,SELLECK,pos_E11,O=[N+]([O-])c1ccc(O)cc1,140.03421902,True,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
ROSDSFDQCJNGOL,SELLECK,pos_F11,CNC,46.06512522399999,True,True,False,False,False,True,True,__ACYCLIC__ROSDSFDQCJNGOL,True,True,False,False,False,False
QQZOPKMRPOGIEB,SELLECK,pos_G11,CCCCC(C)=O,101.096091004,True,True,False,False,True,True,True,__ACYCLIC__QQZOPKMRPOGIEB,True,True,False,False,False,False
QWVGKYWNOKOFNN,SELLECK,pos_H11,Cc1ccccc1O,109.064790876,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
XUYPXLNMDZIRQH,SELLECK,pos_A2,CSCCC(NC(C)=O)C(=O)O,192.068890276,False,True,False,False,True,True,True,__ACYCLIC__XUYPXLNMDZIRQH,True,True,False,False,False,False
LRHPLDYGYMQRHN,SELLECK,pos_B2,CCCCO,75.08044094,True,True,False,False,True,True,True,__ACYCLIC__LRHPLDYGYMQRHN,True,True,False,False,False,False
HZAXFHJVJLSVMW,SELLECK,pos_C2,NCCO,62.060039843999995,True,True,False,False,False,True,True,__ACYCLIC__HZAXFHJVJLSVMW,True,True,False,False,False,False
XNGIFLGASWRNHJ,SELLECK,pos_D2,O=C(O)c1ccccc1C(=O)O,167.033884672,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ZWLPBLYKEWSWPD,SELLECK,pos_E2,Cc1ccccc1C(=O)O,137.059705496,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
UZCXPYDBYUEZCV,SELLECK,pos_F2,COC(=O)CCN,104.070604528,True,True,False,False,True,True,True,__ACYCLIC__UZCXPYDBYUEZCV,True,True,False,False,False,False
NTIZESTWPVYFNL,SELLECK,pos_G2,CC(=O)CC(C)C,101.096091004,True,True,False,False,True,True,True,__ACYCLIC__NTIZESTWPVYFNL,True,True,False,False,False,False
BAVYZALUXZFZLV,SELLECK,pos_H2,CN,32.04947516,True,True,False,False,False,True,True,__ACYCLIC__BAVYZALUXZFZLV,True,True,False,False,False,False
WQEPLUUGTLDZJY,SELLECK,pos_A3,CCCCCCCCCCCCCCC(=O)O,243.23185619999998,True,False,False,False,True,True,True,__ACYCLIC__WQEPLUUGTLDZJY,True,True,False,False,False,False
JHIVVAPYMSGYDF,SELLECK,pos_B3,O=C1CCCCC1,99.08044094,True,True,False,False,True,True,True,O=C1CCCCC1,True,True,False,False,False,False
KPGXRSRHYNQIFN,SELLECK,pos_C3,O=C(O)CCC(=O)C(=O)O,147.028799292,True,True,False,False,True,True,True,__ACYCLIC__KPGXRSRHYNQIFN,True,True,False,False,False,False
ZXEKIIBDNHEJCQ,SELLECK,pos_D3,CC(C)CO,75.08044094,True,True,False,False,True,True,True,__ACYCLIC__ZXEKIIBDNHEJCQ,True,True,False,False,False,False
LPTITAGPBXDDGR,SELLECK,pos_E3,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,391.1234875239999,True,True,False,False,True,True,False,C1CCOCC1,False,True,False,False,False,False
HFZWRUODUSTPEG,SELLECK,pos_F3,Oc1ccc(Cl)cc1Cl,162.971196108,True,False,True,True,True,True,False,c1ccccc1,False,False,False,False,False,False
XXRCUYVCPSWGCC,SELLECK,pos_G3,CCOC(=O)C(C)=O,117.05462011600001,True,True,False,False,True,True,True,__ACYCLIC__XXRCUYVCPSWGCC,True,True,False,False,False,False
YGHRJJRRZDOVPD,SELLECK,pos_H3,CC(C)CC=O,87.08044094,True,True,False,False,True,True,True,__ACYCLIC__YGHRJJRRZDOVPD,True,True,False,False,False,False
RFMMMVDNIPUKGG,SELLECK,pos_A4,CC(=O)NC(CCC(=O)O)C(=O)O,190.070998452,True,True,False,False,True,True,True,__ACYCLIC__RFMMMVDNIPUKGG,True,True,False,False,False,False
SIOXPEMLGUPBBT,SELLECK,pos_B4,O=C(O)c1ccccn1,124.0393044,True,True,False,False,True,True,False,c1ccncc1,False,True,False,False,False,False
JVTAAEKCZFNVCJ,SELLECK,pos_C4,CC(O)C(=O)O,91.03897005200001,True,True,False,False,True,True,True,__ACYCLIC__JVTAAEKCZFNVCJ,True,True,False,False,False,False
KKEYFWRCBNTPAC,SELLECK,pos_D4,O=C(O)c1ccc(C(=O)O)cc1,167.033884672,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
BRARRAHGNDUELT,SELLECK,pos_E4,O=C(O)c1ncccc1O,140.03421902,True,True,False,False,True,True,False,c1ccncc1,False,True,False,False,False,False
QIVBCDIJIAJPQS,SELLECK,pos_F4,NC(Cc1c[nH]c2ccccc12)C(=O)O,205.097153624,False,True,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
XMIIGOLPHOKFCH,SELLECK,pos_G4,O=C(O)CCc1ccccc1,151.07535556,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
PHTQWCKDNZKARW,SELLECK,pos_H4,CC(C)CCO,89.096091004,True,True,False,False,True,True,True,__ACYCLIC__PHTQWCKDNZKARW,True,True,False,False,False,False
XQCZBXHVTFVIFE,SELLECK,pos_A5,Nc1nccc(=O)[nH]1,112.05053778,True,True,False,False,True,True,True,O=c1ccnc[nH]1,True,True,False,False,False,False
MBLBDJOUHNCFQT,SELLECK,pos_B5,CC(=O)NC(C=O)C(O)C(O)C(O)CO,222.0972132,False,True,False,False,True,True,True,__ACYCLIC__MBLBDJOUHNCFQT,True,True,False,False,False,False
DNIAPMSPPWPWGF,SELLECK,pos_C5,CC(O)CO,77.059705496,True,True,False,False,True,True,True,__ACYCLIC__DNIAPMSPPWPWGF,True,True,False,False,False,False
HLKXYZVTANABHZ,SELLECK,pos_D5,NC(=O)NC(CC(=O)O)C(=O)O,177.050597356,True,False,False,False,True,True,True,__ACYCLIC__HLKXYZVTANABHZ,True,True,False,False,False,False
TVIDDXQYHWJXFK,SELLECK,pos_E5,O=C(O)CCCCCCCCCCC(=O)O,231.159085184,True,True,False,False,True,True,True,__ACYCLIC__TVIDDXQYHWJXFK,False,False,False,False,False,False
NRPFNQUDKRYCNX,SELLECK,pos_F5,COc1ccc(CC(=O)O)cc1,167.07027018,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
FGKJLKRYENPLQH,SELLECK,pos_G5,CC(C)CCC(=O)O,117.091005624,True,True,False,False,True,True,True,__ACYCLIC__FGKJLKRYENPLQH,True,True,False,False,False,False
NZNMSOFKMUBTKW,SELLECK,pos_H5,O=C(O)C1CCCCC1,129.091005624,True,True,False,False,True,True,False,C1CCCCC1,False,True,False,False,False,False
VGTPCRGMBIAPIM,SELLECK,pos_A6,N#C[S][Na],81.97219028,True,True,False,False,True,True,True,__ACYCLIC__VGTPCRGMBIAPIM,True,True,False,False,False,False
DUHQIGLHYXLKAE,SELLECK,pos_B6,CC(C)(CC(=O)O)CC(=O)O,161.080834864,True,False,False,False,True,True,True,__ACYCLIC__DUHQIGLHYXLKAE,True,True,False,False,False,False
WWZKQHOCKIZLMA,SELLECK,pos_C6,CCCCCCCC(=O)O,145.122305752,True,True,False,False,True,True,True,__ACYCLIC__WWZKQHOCKIZLMA,True,True,False,False,False,False
LTFHNKUKQYVHDX,SELLECK,pos_D6,Cc1cc(C(=O)O)ccc1O,153.054620116,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
CHJJGSNFBQVOTG,SELLECK,pos_E6,CNC(=N)N,74.071273224,True,True,False,False,True,True,True,__ACYCLIC__CHJJGSNFBQVOTG,True,True,False,False,False,False
YWHLKYXPLRWGSE,SELLECK,pos_F6,CSSSC,126.970439192,True,True,False,False,True,True,True,__ACYCLIC__YWHLKYXPLRWGSE,True,True,False,False,False,False
CAHKINHBCWCHCF,SELLECK,pos_G6,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,224.091733896,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
CHTHALBTIRVDBM,SELLECK,pos_H6,O=C(O)c1ccc(C(=O)O)o1,157.013149228,True,True,True,True,True,True,False,c1ccoc1,False,True,False,False,False,True
YPGCWEMNNLXISK,SELLECK,pos_A7,CC(C(=O)O)c1ccccc1,151.07535556,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
JTEJPPKMYBDEMY,SELLECK,pos_B7,COc1ccc2[nH]cc(CCN)c2c1,191.11788906799998,True,False,False,False,True,True,False,c1ccc2[nH]ccc2c1,False,True,False,False,False,False
VOXXWSYKYCBWHO,SELLECK,pos_C7,O=C(O)C(O)Cc1ccccc1,167.07027017999997,False,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
TYEYBOSBBBHJIV,SELLECK,pos_D7,CCC(=O)C(=O)O,103.03897005200001,True,True,False,False,True,True,True,__ACYCLIC__TYEYBOSBBBHJIV,True,True,False,False,False,False
LWBHHRRTOZQPDM,SELLECK,pos_E7,O=C(O)CCCCCCCCCC(=O)O,217.14343512,True,True,False,False,True,True,True,__ACYCLIC__LWBHHRRTOZQPDM,False,False,False,False,False,False
CAOMCZAIALVUPA,SELLECK,pos_F7,CSCCC(=O)O,121.031776496,True,True,False,False,True,True,True,__ACYCLIC__CAOMCZAIALVUPA,True,True,False,False,False,False
IAJILQKETJEXLJ,SELLECK,pos_G7,O=CC(O)C(O)C(O)C(O)C(=O)O,195.04992866,False,True,False,False,True,True,True,__ACYCLIC__IAJILQKETJEXLJ,True,True,False,False,False,False
HQHCYKULIHKCEB,SELLECK,pos_H7,O=C(O)CCCCCCCCCCCCC(=O)O,259.190385312,True,True,False,False,True,True,True,__ACYCLIC__HQHCYKULIHKCEB,True,True,False,False,False,False
GZIFEOYASATJEH,SELLECK,pos_A8,Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,403.357056712,True,True,False,False,True,True,True,c1ccc2c(c1)CCCO2,True,True,False,False,False,False
BOPGDPNILDQYTO,SELLECK,pos_B8,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,666.1320478680002,True,True,False,False,True,True,True,O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,True,True,False,False,False,False
QGXBDMJGAMFCBF,SELLECK,pos_C8,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,291.2318562,False,True,False,False,True,True,False,O=C1CCC2C1CCC1C3CCCCC3CCC21,False,False,True,False,False,False
SNEIUMQYRCDYCH,SELLECK,pos_D8,CC(=O)NC(CCCNC(=N)N)C(=O)O,217.12951637199998,False,True,False,False,True,True,True,__ACYCLIC__SNEIUMQYRCDYCH,True,True,False,False,False,False
GHCZAUBVMUEKKP,SELLECK,pos_E8,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,450.32139947599995,False,True,False,False,True,True,True,C1CCC2C(C1)CCC1C3CCCC3CCC21,True,True,False,False,False,False
WXUAQHNMJWJLTG,SELLECK,pos_F8,CC(CC(=O)O)C(=O)O,133.049534736,True,True,False,False,True,True,True,__ACYCLIC__WXUAQHNMJWJLTG,True,True,False,False,False,False
VHRGRCVQAFMJIZ,SELLECK,pos_G8,NCCCCCN,103.122974448,False,True,False,False,True,True,True,__ACYCLIC__VHRGRCVQAFMJIZ,True,True,False,False,False,False
FZHXIRIBWMQPQF,SELLECK,pos_H8,NC(C=O)C(O)C(O)C(O)CO,180.086648516,False,True,False,False,True,True,True,__ACYCLIC__FZHXIRIBWMQPQF,True,True,False,False,False,False
GWHCXVQVJPWHRF,SELLECK,pos_A9,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O,367.3570567119999,True,True,False,False,True,True,True,__ACYCLIC__GWHCXVQVJPWHRF,True,True,False,False,False,False
MBMBGCFOFBJSGT,SELLECK,pos_B9,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,329.2475062639999,True,True,False,False,True,True,True,__ACYCLIC__MBMBGCFOFBJSGT,True,True,False,False,False,False
JAZBEHYOTPTENJ,SELLECK,pos_C9,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,303.2318562,True,True,False,False,True,True,True,__ACYCLIC__JAZBEHYOTPTENJ,True,True,False,False,False,False
BWXLCOBSWMQCGP,SELLECK,pos_D9,COc1ccc(CC(=O)O)cc1O,183.0651848,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
HIAJCGFYHIANNA,SELLECK,pos_E9,CC(CCC(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,375.28937107599995,True,True,False,False,True,True,True,C1=C2CCCCC2C2CCC3CCCC3C2C1,True,True,False,False,False,False
HOKKHZGPKSLGJE,SELLECK,pos_F9,CNC(CC(=O)O)C(=O)O,148.060433768,True,True,False,False,True,True,True,__ACYCLIC__HOKKHZGPKSLGJE,True,True,False,False,False,False
IWYDHOAUDWTVEP,SELLECK,pos_G9,O=C(O)C(O)c1ccccc1,153.05462011599997,False,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
YKBGVTZYEHREMT,SELLECK,pos_H9,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,268.104029896,True,True,False,False,True,True,True,O=c1[nH]cnc2c1ncn2C1CCCO1,True,True,False,False,False,False
OLXZPDWKRNYJJZ,SELLECK,pos_A10,Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,252.10911527599998,True,True,False,False,True,True,False,c1ncc2ncn(C3CCCO3)c2n1,False,True,False,False,False,False
IGMNYECMUMZDDF,SELLECK,pos_B10,O=C(O)Cc1cc(O)ccc1O,169.049534736,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
DTUQWGWMVIHBKE,SELLECK,pos_C10,O=CCc1ccccc1,121.064790876,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
UDMBCSSLTHHNCD,SELLECK,pos_D10,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,348.0703604179999,False,True,False,False,True,True,False,c1ncc2ncn(C3CCCO3)c2n1,False,True,False,False,False,False
XTWYTFMLZFPYCI,SELLECK,pos_E10,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,428.03669093999986,False,True,False,False,True,True,False,c1ncc2ncn(C3CCCO3)c2n1,False,True,False,False,False,False
UBORTCNDUKBEOP,SELLECK,pos_F10,O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,285.082960104,True,False,False,False,True,True,True,O=c1[nH]c(=O)c2ncn(C3CCCO3)c2[nH]1,True,True,False,False,False,False
RWQNBRDOKXIBIV,SELLECK,pos_G10,Cc1c[nH]c(=O)[nH]c1=O,127.050203432,True,True,True,True,True,True,False,O=c1cc[nH]c(=O)[nH]1,False,True,False,False,False,True
LOIYMIARKYCTBW,SELLECK,pos_H10,O=C(O)/C=C/c1c[nH]cn1,139.050203432,True,True,False,False,True,True,False,c1c[nH]cn1,False,True,False,False,False,False
DJJCXFVJDGTHFX,SELLECK,pos_A11,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,325.043142626,False,True,False,False,True,True,True,O=c1ccn(C2CCCO2)c(=O)[nH]1,True,True,False,False,False,False
SFLSHLFXELFNJZ,SELLECK,pos_B11,NCC(O)c1ccc(O)c(O)c1,170.081169212,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
CQOQDQWUFQDJMK,SELLECK,pos_C11,COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,303.19547069199996,True,True,False,False,True,True,False,c1ccc2c(c1)CCC1C2CCC2CCCC21,False,True,False,False,False,False
GMVPRGQOIOIIMI,SELLECK,pos_D11,CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)O,355.2479001879999,True,True,False,False,True,True,True,O=C1CCCC1,True,True,False,False,False,False
BFPYWIDHMRZLRN,SELLECK,pos_E11,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,297.184906008,True,True,False,False,True,True,False,c1ccc2c(c1)CCC1C2CCC2CCCC21,False,True,False,False,False,False
OIPILFWXSMYKGL,SELLECK,pos_F11,CC(=O)OCC[N+](C)(C)C,147.12483117208998,True,True,False,False,True,True,True,__ACYCLIC__OIPILFWXSMYKGL,True,True,False,False,False,False
QAIPRVGONGVQAS,SELLECK,pos_G11,O=C(O)/C=C/c1ccc(O)c(O)c1,181.049534736,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
MPDGHEJMBKOTSU,SELLECK,pos_H11,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,471.3468859519999,False,True,False,False,True,True,True,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,True,True,False,False,False,False
KSEBMYQBYZTDHS,SELLECK,pos_A2,COc1cc(/C=C/C(=O)O)ccc1O,195.0651848,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
QANMHLXAZMSUEX,SELLECK,pos_B2,c1coc(CNc2ncnc3nc[nH]c23)c1,216.08798590799998,True,True,False,False,True,True,True,c1coc(CNc2ncnc3nc[nH]c23)c1,False,False,False,False,False,False
AOWMBRPPHGNFDX,SELLECK,pos_C2,CC1(C)CC(C(=O)O)C2CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,457.36762139599995,True,True,False,False,True,True,True,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,True,True,False,False,False,False
OHCQJHSOBUTRHG,SELLECK,pos_D2,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,411.23772942799997,True,False,False,False,True,True,True,O=C1CCOC2CCC3CCCCC3C12,False,False,False,False,False,False
ADFCQWZHKCXPAJ,SELLECK,pos_E2,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,243.101570308,False,True,False,False,True,True,True,c1ccc(C2COc3ccccc3C2)cc1,True,True,False,False,False,False
ZGXJTSGNIOSYLO,SELLECK,pos_F2,NCC(=O)CCC(=O)O,132.065519148,True,False,False,False,True,True,True,__ACYCLIC__ZGXJTSGNIOSYLO,True,True,False,False,False,False
CHNXZKVNWQUJIB,SELLECK,pos_G2,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,313.216206136,True,True,False,False,True,True,False,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,False,True,False,False,False,False
MWOOGOJBHIARFG,SELLECK,pos_H2,COc1cc(C=O)ccc1O,153.054620116,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
QHGUCRYDKWKLMG,SELLECK,pos_A3,NCC(O)c1ccc(O)cc1,154.086254592,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
DOUMFZQKYFQNTF,SELLECK,pos_B3,O=C(/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,361.0917934719999,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)OCCc1ccccc1,True,True,False,False,False,False
JMSVCTWVEWCHDZ,SELLECK,pos_C3,COc1cc(C(=O)O)cc(OC)c1O,199.06009942,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
BVWTXUYLKBHMOX,SELLECK,pos_D3,COC(=O)c1ccc(O)c(OC)c1,183.0651848,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
GPZYYYGYCRFPBU,SELLECK,pos_E3,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,239.07027018,True,False,False,False,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,False,False,False
DVNYTAVYBRSTGK,SELLECK,pos_F3,NC(=O)c1nc[nH]c1N,127.061436812,True,True,False,False,True,True,False,c1c[nH]cn1,False,True,False,False,False,False
BHTRKEVKTKCXOH,SELLECK,pos_G3,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,500.30403515999996,False,True,False,False,True,True,True,C1CCC2C(C1)CCC1C3CCCC3CCC21,True,True,False,False,False,False
PSWFFKRAVBDQEG,SELLECK,pos_H3,CC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(N)CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,680.3726001480003,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ORHBXUUXSCNDEV,SELLECK,pos_A4,O=c1ccc2ccc(O)cc2o1,163.038970052,True,True,False,False,True,True,False,O=c1ccc2ccccc2o1,False,True,False,False,False,False
WBYWAXJHAXSJNI,SELLECK,pos_B4,O=C(O)/C=C/c1ccccc1,149.059705496,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
FJKROLUGYXJWQN,SELLECK,pos_C4,O=C(O)c1ccc(O)cc1,139.038970052,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
KJPRLNWUNMBNBZ,SELLECK,pos_D4,O=C/C=C/c1ccccc1,133.064790876,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
CMUNUTVVOOHQPW,SELLECK,pos_E4,C[N+]1(C)CCCC1C(=O)[O-],144.101904656,True,True,False,False,True,True,True,C1CC[NH2+]C1,True,True,False,False,False,False
KDYFGRWQOYBRFD,SELLECK,pos_F4,O=C(O)CCC(=O)O,119.03388467200001,True,True,False,False,True,True,True,__ACYCLIC__KDYFGRWQOYBRFD,True,True,False,False,False,False
NMHMNPHRMNGLLB,SELLECK,pos_G4,O=C(O)CCc1ccc(O)cc1,167.07027018,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
QHBZHVUGQROELI,SELLECK,pos_H4,O=C(O)/C=C/CCCCCCCO,187.132870436,True,True,False,False,True,True,True,__ACYCLIC__QHBZHVUGQROELI,True,True,False,False,False,False
MQZIGYBFDRPAKN,SELLECK,pos_A5,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)C(O)CC2(C)C)C(C)(C)CC(O)C1=O,597.393836144,True,True,False,False,True,True,True,O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CC(=O)CCC2)CCC1,True,True,False,False,False,False
LHGVFZTZFXWLCP,SELLECK,pos_B5,COc1ccccc1O,125.059705496,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
WQGWDDDVZFFDIG,SELLECK,pos_C5,Oc1cccc(O)c1O,127.03897005200001,True,False,True,True,True,True,False,c1ccccc1,False,True,False,False,False,False
AAWZDTNXLSGCEK,SELLECK,pos_D5,O=C(O)C1(O)CC(O)C(O)C(O)C1,193.07066410399997,True,False,False,False,True,True,False,C1CCCCC1,False,True,False,False,False,False
LPNBCGIVZXHHHO,SELLECK,pos_E5,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,283.096484928,True,True,True,True,True,True,False,O=c1c(-c2ccccc2)coc2ccccc12,False,True,False,False,False,True
KZWHEHSUEBTKJM,SELLECK,pos_F5,O=CC(NS(=O)(=O)O)C(O)C(O)C(O)CO,260.04346337600003,True,True,False,False,True,True,True,__ACYCLIC__KZWHEHSUEBTKJM,True,True,False,False,False,False
WUAXWQRULBZETB,SELLECK,pos_G5,COc1ccc(CC(=O)O)cc1OC,197.080834864,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
VHBFFQKBGNRLFZ,SELLECK,pos_H5,O=c1cc(-c2ccccc2)oc2ccccc12,223.07535556,True,True,True,True,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,True,False,False
OGBUMNBNEWYMNJ,SELLECK,pos_A6,CCCCCCCCCCCCCCCCCCOCC(O)CO,345.33632126799995,True,True,False,False,True,True,True,__ACYCLIC__OGBUMNBNEWYMNJ,True,True,False,False,False,False
AGBQKNBQESQNJD,SELLECK,pos_B6,O=C(O)CCCCC1CCSS1,207.050797688,False,True,False,False,True,True,True,C1CSSC1,False,False,False,False,False,False
ZRALSGWEFCBTJO,SELLECK,pos_C6,N=C(N)N,60.05562315999999,True,True,False,False,False,True,True,__ACYCLIC__ZRALSGWEFCBTJO,True,True,False,False,False,False
