instrument_type,ce_repr,n_rows,fewest_decimals_within_4ulp,ulps_from_that_rounding
Orbitrap,49.13780800000001,1,6.0,1.0
Orbitrap,49.16428200000001,2,6.0,1.0
Orbitrap,49.17328200000001,4,6.0,1.0
Orbitrap,49.245864000000005,4,6.0,1.0
Orbitrap,49.297495000000005,2,6.0,1.0
Orbitrap,49.33297199999999,4,6.0,1.0
Orbitrap,49.365522000000006,4,6.0,1.0
Orbitrap,49.477956000000006,4,6.0,1.0
Orbitrap,49.79209600000001,1,6.0,1.0
Orbitrap,49.82807999999999,1,5.0,1.0
Orbitrap,49.839220000000005,4,5.0,1.0
Orbitrap,49.865984000000005,2,6.0,1.0
Orbitrap,49.938984000000005,1,6.0,1.0
Orbitrap,49.997738000000005,1,6.0,1.0
Orbitrap,50.08021200000001,2,6.0,1.0
Orbitrap,50.15327800000001,1,6.0,1.0
Orbitrap,50.224914000000005,1,6.0,1.0
Orbitrap,50.25190799999999,4,6.0,1.0
Orbitrap,50.27139199999999,6,6.0,1.0
Orbitrap,50.588080000000005,4,5.0,1.0
Orbitrap,50.66628359999999,1,7.0,1.0
Orbitrap,50.76385200000001,1,6.0,1.0
Orbitrap,50.77603799999999,1,6.0,1.0
Orbitrap,50.810238000000005,1,6.0,1.0
Orbitrap,50.92990199999999,1,6.0,1.0
Orbitrap,51.141996000000006,1,6.0,1.0
Orbitrap,51.14452800000001,2,6.0,1.0
Orbitrap,51.67706400000001,4,6.0,1.0
Orbitrap,51.70806400000001,2,6.0,1.0
Orbitrap,51.80680400000001,1,6.0,1.0
Orbitrap,51.83327800000001,1,6.0,1.0
Orbitrap,51.84770400000001,4,6.0,1.0
Orbitrap,51.84878400000001,1,6.0,1.0
Orbitrap,51.885594000000005,1,6.0,1.0
Orbitrap,51.911370000000005,2,5.0,1.0
Orbitrap,52.03839599999999,1,6.0,1.0
Orbitrap,52.04361599999999,4,6.0,1.0
Orbitrap,52.11250799999999,1,6.0,1.0
Orbitrap,52.17247999999999,2,5.0,1.0
Orbitrap,52.203804000000005,4,6.0,1.0
Orbitrap,52.205808000000005,1,6.0,1.0
Orbitrap,52.32118500000001,1,6.0,1.0
Orbitrap,52.348116000000005,4,6.0,1.0
Orbitrap,52.37307599999999,1,6.0,1.0
Orbitrap,52.385526000000006,1,6.0,1.0
Orbitrap,52.38842400000001,4,6.0,1.0
Orbitrap,52.392942000000005,1,6.0,1.0
Orbitrap,52.41720600000001,4,6.0,1.0
Orbitrap,52.56478799999999,4,6.0,1.0
Orbitrap,52.582800000000006,1,4.0,1.0
Orbitrap,52.593120000000006,2,5.0,1.0
Orbitrap,52.72919399999999,6,6.0,1.0
Orbitrap,52.74178200000001,1,6.0,1.0
Orbitrap,52.75265399999999,4,6.0,1.0
Orbitrap,52.808994000000006,1,6.0,1.0
Orbitrap,52.828632000000006,2,6.0,1.0
Orbitrap,52.93807199999999,1,6.0,1.0
Orbitrap,52.95083399999999,1,6.0,1.0
Orbitrap,52.963710000000006,4,5.0,1.0
Orbitrap,52.97789999999999,2,4.0,1.0
Orbitrap,53.107200000000006,1,4.0,1.0
Orbitrap,53.30032200000001,2,6.0,1.0
Orbitrap,53.30541600000001,4,6.0,1.0
Orbitrap,53.30960999999999,2,5.0,1.0
Orbitrap,53.48428200000001,1,6.0,1.0
Orbitrap,53.49164799999999,1,6.0,1.0
Orbitrap,53.49328200000001,5,6.0,1.0
Orbitrap,53.62806400000001,2,6.0,1.0
Orbitrap,53.63492399999999,4,6.0,1.0
Orbitrap,53.782008000000005,2,6.0,1.0
Orbitrap,53.83105199999999,1,6.0,1.0
Orbitrap,53.845020000000005,1,5.0,1.0
Orbitrap,53.87233500000001,4,6.0,1.0
Orbitrap,54.035244000000006,4,6.0,1.0
Orbitrap,54.180150000000005,4,5.0,1.0
Orbitrap,54.317310000000006,4,5.0,1.0
Orbitrap,54.38496599999999,4,6.0,1.0
Orbitrap,54.453255000000006,1,6.0,1.0
Orbitrap,54.48738099999999,3,6.0,1.0
Orbitrap,54.54045000000001,2,5.0,1.0
Orbitrap,54.57518999999999,2,5.0,1.0
Orbitrap,54.61105499999999,4,6.0,1.0
Orbitrap,54.63528000000001,2,5.0,1.0
Orbitrap,54.730008000000005,1,6.0,1.0
Orbitrap,54.74035799999999,1,6.0,1.0
Orbitrap,54.74720000000001,2,4.0,1.0
Orbitrap,54.77841600000001,1,6.0,1.0
Orbitrap,54.83963800000001,2,6.0,1.0
Orbitrap,54.888464000000006,1,6.0,1.0
Orbitrap,54.93981800000001,2,6.0,1.0
Orbitrap,55.049330000000005,1,5.0,1.0
Orbitrap,55.21324800000001,4,6.0,1.0
Orbitrap,55.28003400000001,5,6.0,1.0
Orbitrap,55.29889200000001,4,6.0,1.0
Orbitrap,55.32992099999999,4,6.0,1.0
Orbitrap,55.44912600000001,4,6.0,1.0
Orbitrap,55.47580800000001,1,6.0,1.0
Orbitrap,55.526925000000006,4,6.0,1.0
Orbitrap,55.62682199999999,1,6.0,1.0
Orbitrap,55.66263000000001,1,5.0,1.0
Orbitrap,55.701464400000006,1,7.0,1.0
Orbitrap,55.75042200000001,2,6.0,1.0
Orbitrap,55.82558399999999,1,6.0,1.0
Orbitrap,56.108976000000006,7,6.0,1.0
Orbitrap,56.11400999999999,1,5.0,1.0
Orbitrap,56.26172999999999,1,5.0,1.0
Orbitrap,56.452056000000006,2,6.0,1.0
Orbitrap,56.50975999999999,2,5.0,1.0
Orbitrap,56.52881999999999,1,5.0,2.0
Orbitrap,56.53097999999999,1,5.0,1.0
Orbitrap,56.840641000000005,2,6.0,1.0
Orbitrap,56.89278000000001,2,5.0,1.0
Orbitrap,56.97981800000001,2,6.0,1.0
Orbitrap,57.03720200000001,4,6.0,1.0
Orbitrap,57.09347999999999,2,5.0,1.0
Orbitrap,57.145776000000005,1,6.0,1.0
Orbitrap,57.17222399999999,9,6.0,1.0
Orbitrap,57.27060000000001,1,4.0,1.0
Orbitrap,57.27556800000001,1,6.0,1.0
Orbitrap,57.31803200000001,1,6.0,1.0
Orbitrap,57.449304000000005,1,6.0,1.0
Orbitrap,57.46382400000001,9,6.0,1.0
Orbitrap,57.62528999999999,5,5.0,1.0
Orbitrap,57.74923499999999,1,6.0,1.0
Orbitrap,57.94241400000001,4,6.0,1.0
Orbitrap,57.971934000000005,1,6.0,1.0
Orbitrap,58.104552000000005,2,6.0,1.0
Orbitrap,58.171572000000005,2,6.0,1.0
Orbitrap,58.20570000000001,4,4.0,1.0
Orbitrap,58.32817199999999,1,6.0,2.0
Orbitrap,58.345428000000005,2,6.0,1.0
Orbitrap,58.433662000000005,4,6.0,1.0
Orbitrap,58.621770000000005,1,5.0,1.0
Orbitrap,58.62722599999999,4,6.0,1.0
Orbitrap,58.69477800000001,1,6.0,1.0
Orbitrap,58.72186799999999,1,6.0,1.0
Orbitrap,58.813272000000005,1,6.0,1.0
Orbitrap,58.828455000000005,1,6.0,1.0
Orbitrap,58.874058000000005,1,6.0,1.0
Orbitrap,58.890654000000005,1,6.0,1.0
Orbitrap,59.19139799999999,2,6.0,1.0
Orbitrap,59.23479999999999,2,4.0,1.0
Orbitrap,59.243730000000006,1,5.0,1.0
Orbitrap,59.272335000000005,1,6.0,1.0
Orbitrap,59.279475000000005,2,6.0,1.0
Orbitrap,59.419728000000006,2,6.0,1.0
Orbitrap,59.52716600000001,8,6.0,1.0
Orbitrap,59.54848499999999,1,6.0,1.0
Orbitrap,59.605830000000005,8,5.0,1.0
Orbitrap,59.61427200000001,1,6.0,1.0
Orbitrap,59.64122999999999,2,5.0,1.0
Orbitrap,59.713170000000005,1,5.0,1.0
Orbitrap,59.72560000000001,1,4.0,1.0
Orbitrap,59.81435200000001,4,6.0,1.0
Orbitrap,60.01964999999999,1,5.0,1.0
Orbitrap,60.02945999999999,4,5.0,1.0
Orbitrap,60.098808000000005,2,6.0,1.0
Orbitrap,60.309225000000005,1,6.0,1.0
Orbitrap,60.33157200000001,2,6.0,1.0
Orbitrap,60.353136000000006,1,6.0,1.0
Orbitrap,60.51270400000001,2,6.0,1.0
Orbitrap,60.993953000000005,2,6.0,1.0
Orbitrap,61.055313000000005,4,6.0,1.0
Orbitrap,61.204842000000006,1,6.0,1.0
Orbitrap,61.218810000000005,4,5.0,1.0
Orbitrap,61.392942000000005,1,6.0,1.0
Orbitrap,61.40332600000001,2,6.0,1.0
Orbitrap,61.40417000000001,4,5.0,1.0
Orbitrap,61.45958399999999,1,6.0,1.0
Orbitrap,61.57387799999999,5,6.0,1.0
Orbitrap,61.59060000000001,6,4.0,1.0
Orbitrap,61.66317599999999,1,6.0,1.0
Orbitrap,61.73659800000001,1,6.0,1.0
Orbitrap,61.749522000000006,1,6.0,1.0
Orbitrap,61.82930399999999,5,6.0,1.0
Orbitrap,61.91998400000001,2,6.0,1.0
Orbitrap,62.287974000000006,1,6.0,1.0
Orbitrap,62.29810499999999,2,6.0,1.0
Orbitrap,62.41734400000001,1,6.0,1.0
Orbitrap,62.423730000000006,1,5.0,1.0
Orbitrap,62.883840000000006,1,5.0,1.0
Orbitrap,62.89315439999999,1,7.0,1.0
Orbitrap,63.12410400000001,1,6.0,1.0
Orbitrap,63.51236399999999,1,6.0,1.0
Orbitrap,63.55645200000001,4,6.0,1.0
Orbitrap,63.68332600000001,2,6.0,1.0
Orbitrap,63.71476800000001,2,6.0,1.0
Orbitrap,63.910134000000006,1,6.0,1.0
Orbitrap,64.12454400000001,6,6.0,1.0
Orbitrap,64.22587200000001,2,6.0,1.0
Orbitrap,64.27212399999999,1,6.0,1.0
Orbitrap,64.28280600000001,1,6.0,1.0
Orbitrap,64.29474800000001,2,6.0,1.0
Orbitrap,64.31875199999999,6,6.0,1.0
Orbitrap,64.36631999999999,2,5.0,1.0
Orbitrap,64.46595500000001,2,6.0,1.0
Orbitrap,64.63221999999999,2,5.0,1.0
Orbitrap,64.64680200000001,10,6.0,1.0
Orbitrap,64.68809999999999,1,4.0,1.0
Orbitrap,65.27847799999999,2,6.0,1.0
Orbitrap,65.30006399999999,2,6.0,1.0
Orbitrap,65.46191999999999,1,5.0,1.0
Orbitrap,65.54190000000001,2,4.0,1.0
Orbitrap,65.55237600000001,2,6.0,1.0
Orbitrap,65.56233600000002,2,6.0,1.0
Orbitrap,65.57938499999999,1,6.0,1.0
Orbitrap,65.58535499999999,2,6.0,1.0
Orbitrap,65.72608199999999,2,6.0,1.0
Orbitrap,65.79505600000002,1,6.0,1.0
Orbitrap,65.84275600000001,1,6.0,1.0
Orbitrap,66.00859200000001,1,6.0,1.0
Orbitrap,66.01708799999999,1,6.0,1.0
Orbitrap,66.05544400000001,4,6.0,1.0
Orbitrap,66.25516800000001,1,6.0,1.0
Orbitrap,66.27067199999999,8,6.0,1.0
Orbitrap,66.27395200000001,2,6.0,1.0
Orbitrap,66.29387200000001,2,6.0,1.0
Orbitrap,66.53036200000001,6,6.0,1.0
Orbitrap,66.61636800000001,8,6.0,1.0
Orbitrap,66.75635199999999,1,6.0,1.0
Orbitrap,66.83297999999999,2,5.0,1.0
Orbitrap,66.84561500000001,1,6.0,1.0
Orbitrap,66.94076400000002,4,6.0,1.0
Orbitrap,67.03508000000001,2,5.0,1.0
Orbitrap,67.20987000000001,1,5.0,1.0
Orbitrap,67.23247839999999,1,7.0,1.0
Orbitrap,67.23252000000001,1,5.0,1.0
Orbitrap,67.23610000000001,4,4.0,1.0
Orbitrap,67.28538400000001,4,6.0,1.0
Orbitrap,67.36357799999999,4,6.0,1.0
Orbitrap,67.52945999999999,2,5.0,1.0
Orbitrap,67.67526400000001,2,6.0,1.0
Orbitrap,67.67908499999999,2,6.0,1.0
Orbitrap,67.68685799999999,4,6.0,1.0
Orbitrap,67.69694100000001,2,6.0,1.0
Orbitrap,67.70138399999999,1,6.0,1.0
Orbitrap,67.71306299999999,2,6.0,1.0
Orbitrap,67.82687999999999,1,5.0,1.0
Orbitrap,67.89201599999998,2,6.0,1.0
Orbitrap,67.90653599999999,1,6.0,1.0
Orbitrap,68.19270399999999,2,6.0,1.0
Orbitrap,68.20804799999999,2,6.0,1.0
Orbitrap,68.22767999999999,2,5.0,1.0
Orbitrap,68.23829100000002,2,6.0,1.0
Orbitrap,68.26484699999999,2,6.0,1.0
Orbitrap,68.39108999999999,2,5.0,1.0
Orbitrap,68.41558799999999,1,6.0,1.0
Orbitrap,68.49355800000001,4,6.0,1.0
Orbitrap,68.59603800000001,2,6.0,1.0
Orbitrap,68.64794400000001,1,6.0,1.0
Orbitrap,68.94894599999999,4,6.0,1.0
Orbitrap,68.96942999999999,1,5.0,1.0
Orbitrap,69.13483199999999,4,6.0,1.0
Orbitrap,69.34476000000001,1,5.0,1.0
Orbitrap,69.38452799999999,1,6.0,1.0
Orbitrap,69.46825600000001,6,6.0,1.0
Orbitrap,69.56939299999999,2,6.0,1.0
Orbitrap,69.57630900000001,4,6.0,1.0
Orbitrap,69.76733999999999,1,5.0,1.0
Orbitrap,69.85123200000001,4,6.0,1.0
Orbitrap,69.85906200000001,4,6.0,1.0
Orbitrap,69.88233600000001,2,6.0,1.0
Orbitrap,69.95237599999999,6,6.0,1.0
Orbitrap,70.03196000000001,6,5.0,1.0
Orbitrap,70.21951200000001,5,6.0,1.0
Orbitrap,70.33725600000001,1,6.0,1.0
Orbitrap,70.34812800000002,1,6.0,1.0
Orbitrap,70.38683400000001,2,6.0,1.0
Orbitrap,70.49982000000001,1,5.0,1.0
Orbitrap,70.58409599999999,1,6.0,1.0
Orbitrap,70.62867600000001,2,6.0,1.0
Orbitrap,70.63719999999999,2,4.0,1.0
Orbitrap,70.96480199999999,1,6.0,1.0
Orbitrap,71.01507400000001,2,6.0,1.0
Orbitrap,71.08175999999999,2,5.0,1.0
Orbitrap,71.09544199999999,2,6.0,1.0
Orbitrap,71.11463400000001,4,6.0,1.0
Orbitrap,71.12680200000001,1,6.0,1.0
Orbitrap,71.13663199999999,2,6.0,1.0
Orbitrap,71.22568000000001,4,5.0,1.0
Orbitrap,71.25272899999999,2,6.0,1.0
Orbitrap,71.31711200000001,2,6.0,1.0
Orbitrap,71.46527999999999,2,5.0,1.0
Orbitrap,71.54889600000001,1,6.0,1.0
Orbitrap,71.69297999999999,1,5.0,1.0
Orbitrap,71.81688500000001,2,6.0,1.0
Orbitrap,71.86686560000001,1,7.0,1.0
Orbitrap,72.01089599999999,1,6.0,1.0
Orbitrap,72.24020000000002,2,4.0,1.0
Orbitrap,72.27189600000001,2,6.0,1.0
Orbitrap,72.31094999999999,1,5.0,1.0
Orbitrap,72.33885000000001,1,5.0,1.0
Orbitrap,72.45474800000001,2,6.0,1.0
Orbitrap,72.47105099999999,2,6.0,1.0
Orbitrap,72.52202399999999,1,6.0,1.0
Orbitrap,72.97334400000001,1,6.0,1.0
Orbitrap,73.20576000000001,1,5.0,1.0
Orbitrap,73.32211199999999,1,6.0,1.0
Orbitrap,73.63407999999998,6,5.0,1.0
Orbitrap,73.69948800000002,2,6.0,1.0
Orbitrap,73.77322799999999,4,6.0,1.0
Orbitrap,73.95685499999999,10,6.0,1.0
Orbitrap,73.96988400000001,4,6.0,1.0
Orbitrap,73.99744199999999,1,6.0,1.0
Orbitrap,74.01943800000001,1,6.0,1.0
Orbitrap,74.20194000000001,2,5.0,1.0
Orbitrap,74.28240600000001,2,6.0,1.0
Orbitrap,74.32029399999999,2,6.0,1.0
Orbitrap,74.33006900000001,2,6.0,1.0
Orbitrap,74.44226400000001,1,6.0,1.0
Orbitrap,74.59233599999999,4,6.0,1.0
Orbitrap,74.69879399999999,1,6.0,1.0
Orbitrap,74.75772599999999,2,6.0,1.0
Orbitrap,74.79897600000001,2,6.0,1.0
Orbitrap,74.81196800000001,4,6.0,1.0
Orbitrap,74.90296799999999,1,6.0,1.0
Orbitrap,74.90847600000001,1,6.0,1.0
Orbitrap,74.92795199999999,2,6.0,1.0
Orbitrap,75.03854399999999,6,6.0,1.0
Orbitrap,75.08733500000001,2,6.0,1.0
Orbitrap,75.10089599999999,1,6.0,1.0
Orbitrap,75.37970400000002,1,6.0,1.0
Orbitrap,75.44406599999999,2,6.0,1.0
Orbitrap,75.63653819999999,1,7.0,1.0
Orbitrap,75.63658500000001,1,6.0,1.0
Orbitrap,75.66128700000002,2,6.0,1.0
Orbitrap,75.84230000000001,2,4.0,1.0
Orbitrap,75.85704000000001,2,5.0,1.0
Orbitrap,75.97801799999999,1,6.0,1.0
Orbitrap,75.99942539999999,1,7.0,1.0
Orbitrap,76.53338799999999,2,6.0,1.0
Orbitrap,76.68628199999999,1,6.0,1.0
Orbitrap,76.71043800000001,1,6.0,1.0
Orbitrap,76.89248699999999,2,6.0,1.0
Orbitrap,76.90013099999999,4,6.0,1.0
Orbitrap,77.00523999999999,2,5.0,1.0
Orbitrap,77.04909599999999,1,6.0,1.0
Orbitrap,77.06011199999999,1,6.0,1.0
Orbitrap,77.07896999999998,1,5.0,1.0
Orbitrap,77.08102199999999,2,6.0,1.0
Orbitrap,77.23958400000001,2,6.0,1.0
Orbitrap,77.28662999999999,4,5.0,1.0
Orbitrap,77.48382400000001,4,6.0,1.0
Orbitrap,77.59229400000001,4,6.0,1.0
Orbitrap,77.76939999999999,1,4.0,1.0
Orbitrap,77.77155600000002,4,6.0,1.0
Orbitrap,78.12298799999999,1,6.0,1.0
Orbitrap,78.21876800000001,2,6.0,1.0
Orbitrap,78.25970400000001,1,6.0,1.0
Orbitrap,78.30602999999999,1,5.0,1.0
Orbitrap,78.44167999999999,1,5.0,1.0
Orbitrap,78.52217399999999,4,6.0,1.0
Orbitrap,78.69558099999999,1,6.0,1.0
Orbitrap,78.74347200000001,1,6.0,1.0
Orbitrap,79.02717600000001,1,6.0,1.0
Orbitrap,79.02759599999999,1,6.0,1.0
Orbitrap,79.21423200000001,1,6.0,1.0
Orbitrap,79.44957600000001,1,6.0,1.0
Orbitrap,79.63441499999999,2,6.0,1.0
Orbitrap,80.12026399999999,2,6.0,1.0
Orbitrap,80.19237600000001,1,6.0,1.0
Orbitrap,80.28233999999999,2,5.0,1.0
Orbitrap,80.28633599999999,4,6.0,1.0
Orbitrap,80.44043699999999,4,6.0,1.0
Orbitrap,80.51932000000001,2,5.0,1.0
Orbitrap,80.85022380000001,1,7.0,1.0
Orbitrap,81.03977099999999,2,6.0,1.0
Orbitrap,81.05286600000001,2,6.0,1.0
Orbitrap,81.32850000000002,1,4.0,1.0
Orbitrap,81.32867999999999,1,5.0,1.0
Orbitrap,81.36330099999999,2,6.0,1.0
Orbitrap,81.39225599999999,1,6.0,1.0
Orbitrap,81.47667000000001,1,5.0,1.0
Orbitrap,81.56136599999999,4,6.0,1.0
Orbitrap,81.60645600000001,1,6.0,1.0
Orbitrap,81.94427999999999,2,5.0,1.0
Orbitrap,82.58788799999999,1,6.0,1.0
Orbitrap,82.61599199999999,4,6.0,1.0
Orbitrap,82.63558799999998,1,6.0,1.0
Orbitrap,82.81895999999999,1,5.0,1.0
Orbitrap,82.82753600000001,4,6.0,1.0
Orbitrap,83.07623000000001,4,5.0,1.0
Orbitrap,83.55219660000002,1,7.0,1.0
Orbitrap,83.59566000000001,4,5.0,1.0
Orbitrap,83.62563300000001,2,6.0,1.0
Orbitrap,83.72080799999999,1,6.0,1.0
Orbitrap,84.04065000000001,1,5.0,1.0
Orbitrap,84.04124399999999,2,6.0,1.0
Orbitrap,84.05482400000001,2,6.0,1.0
Orbitrap,84.22395300000001,2,6.0,1.0
Orbitrap,84.65497200000001,1,6.0,1.0
Orbitrap,84.88316999999999,1,5.0,1.0
Orbitrap,85.21351200000001,1,6.0,1.0
Orbitrap,85.31931599999999,1,6.0,1.0
Orbitrap,85.64732000000001,4,5.0,1.0
Orbitrap,86.19573600000001,2,6.0,1.0
Orbitrap,86.38019600000001,2,6.0,1.0
Orbitrap,86.56893000000001,2,5.0,1.0
Orbitrap,86.65288799999999,1,6.0,1.0
Orbitrap,86.68824000000001,2,5.0,1.0
Orbitrap,86.72216800000001,2,6.0,1.0
Orbitrap,86.73065999999999,1,5.0,1.0
Orbitrap,86.91038400000001,1,6.0,1.0
Orbitrap,86.98456200000001,2,6.0,1.0
Orbitrap,87.05678200000001,2,6.0,1.0
Orbitrap,87.21734699999999,2,6.0,1.0
Orbitrap,87.21864500000001,4,6.0,1.0
Orbitrap,87.30921000000001,1,5.0,1.0
Orbitrap,87.32157000000001,1,5.0,1.0
Orbitrap,87.40316800000001,2,6.0,1.0
Orbitrap,87.43398300000001,6,6.0,1.0
Orbitrap,87.64276799999999,1,6.0,1.0
Orbitrap,87.84691200000002,1,6.0,1.0
Orbitrap,87.92936999999999,1,5.0,1.0
Orbitrap,87.93516000000001,1,5.0,1.0
Orbitrap,88.01807699999999,2,6.0,1.0
Orbitrap,88.10143099999999,4,6.0,1.0
Orbitrap,88.11674400000001,1,6.0,1.0
Orbitrap,88.78709699999999,2,6.0,1.0
Orbitrap,88.84401000000001,2,5.0,1.0
Orbitrap,88.92079000000001,2,5.0,1.0
Orbitrap,89.14047000000001,1,5.0,1.0
Orbitrap,89.31854399999999,1,6.0,1.0
Orbitrap,89.43612000000002,1,5.0,1.0
Orbitrap,89.81810399999999,4,6.0,1.0
Orbitrap,89.83358199999999,1,6.0,1.0
Orbitrap,89.94189600000001,4,6.0,1.0
Orbitrap,90.01361999999999,1,5.0,1.0
Orbitrap,90.02285999999998,1,5.0,1.0
Orbitrap,90.04418999999999,2,5.0,1.0
Orbitrap,90.27143999999998,2,5.0,1.0
Orbitrap,91.39210500000002,4,6.0,1.0
Orbitrap,92.71281000000002,1,5.0,1.0
Orbitrap,96.94832999999998,2,5.0,1.0
Orbitrap,96.95895000000002,1,5.0,1.0
Orbitrap,101.85980399999998,1,6.0,1.0
Orbitrap,104.07679199999998,1,6.0,1.0
Orbitrap,104.77684800000002,2,6.0,1.0
Orbitrap,105.48356400000002,1,6.0,1.0
Orbitrap,105.87614399999998,1,6.0,1.0
Orbitrap,106.60064400000002,2,6.0,1.0
Orbitrap,106.71232299999998,2,6.0,1.0
Orbitrap,107.28338399999998,1,6.0,1.0
Orbitrap,109.40116600000002,2,6.0,1.0
Orbitrap,110.65984199999998,4,6.0,1.0
Orbitrap,111.25364399999998,1,6.0,1.0
Orbitrap,113.05763999999998,1,5.0,2.0
Orbitrap,113.78556000000002,2,5.0,1.0
Orbitrap,114.18695999999998,2,5.0,1.0
Orbitrap,114.54120000000002,1,4.0,1.0
Orbitrap,116.65634399999998,1,6.0,2.0
Orbitrap,118.38279599999998,2,6.0,1.0
Orbitrap,118.78154999999998,4,5.0,1.0
Orbitrap,119.09696999999998,1,5.0,1.0
Orbitrap,120.03929999999998,1,4.0,1.0
Orbitrap,124.39307999999998,2,5.0,1.0
Orbitrap,128.45174400000002,2,6.0,1.0
Orbitrap,128.73263999999998,2,5.0,1.0
Orbitrap,128.93191000000002,2,5.0,1.0
Orbitrap,129.26443999999998,2,5.0,1.0
Orbitrap,129.37619999999998,1,4.0,1.0
Orbitrap,131.15876999999998,1,5.0,1.0
Orbitrap,131.45216399999998,1,6.0,1.0
Orbitrap,134.10422999999997,1,5.0,1.0
Orbitrap,134.72715599999998,4,6.0,1.0
Orbitrap,135.72766199999998,2,6.0,1.0
Orbitrap,136.57379999999998,2,4.0,1.0
Orbitrap,136.78217999999998,2,5.0,1.0
Orbitrap,137.93885999999998,1,5.0,1.0
Orbitrap,139.53467999999998,1,5.0,1.0
Orbitrap,142.25360400000002,1,6.0,1.0
Orbitrap,142.45136000000002,2,5.0,1.0
Orbitrap,147.99488399999998,1,6.0,1.0
Orbitrap,148.64651999999998,2,5.0,1.0
Orbitrap,149.33339999999998,6,4.0,1.0
Orbitrap,151.95603599999998,1,6.0,1.0
Orbitrap,153.37256399999998,1,6.0,1.0
Orbitrap,154.47916800000002,2,6.0,1.0
Orbitrap,155.80617500000002,2,6.0,1.0
Orbitrap,158.05519199999998,1,6.0,1.0
Orbitrap,158.44754200000003,2,6.0,1.0
Orbitrap,160.56467999999998,2,5.0,1.0
Orbitrap,162.95334000000005,1,5.0,2.0
Orbitrap,163.88855999999998,2,5.0,1.0
Orbitrap,167.44161599999998,1,6.0,1.0
Orbitrap,177.57419399999998,2,6.0,1.0
Orbitrap,178.28094000000002,1,5.0,1.0
Orbitrap,194.06429999999995,1,4.0,2.0
Orbitrap,213.93712800000003,1,6.0,1.0
Orbitrap,273.14759999999995,2,4.0,1.0
Orbitrap,355.14838799999995,2,6.0,1.0
QTOF,20.700000000000003,2,1.0,1.0
QTOF,22.200000000000003,2,1.0,1.0
QTOF,23.450000000000003,4,2.0,1.0
QTOF,24.450000000000003,2,2.0,1.0
QTOF,24.700000000000003,4,1.0,1.0
QTOF,25.700000000000003,6,1.0,1.0
QTOF,25.950000000000003,2,2.0,1.0
QTOF,27.200000000000003,4,1.0,1.0
QTOF,27.700000000000003,2,1.0,1.0
QTOF,28.450000000000003,8,2.0,1.0
QTOF,32.650000000000006,2,2.0,1.0
QTOF,63.63738239999999,2,7.0,1.0
