instrument_type,collision_energy,ce_repr,ce_decimals,n_rows,n_simulation_challenge,n_unique_inchikey,n_adduct_MH,precursor_mz_min,precursor_mz_median,precursor_mz_max,frac_of_instrument_nonmissing
Orbitrap,51.696108,51.696108,6,1,1,1,1,287.2006,287.2006,287.2006,1.2048483095978216e-05
Orbitrap,51.749136,51.749136,6,1,1,1,1,431.2428,431.2428,431.2428,1.2048483095978216e-05
Orbitrap,51.80680400000001,51.80680400000001,14,1,1,1,1,370.0486,370.0486,370.0486,1.2048483095978216e-05
Orbitrap,51.83327800000001,51.83327800000001,14,1,1,1,1,370.2377,370.2377,370.2377,1.2048483095978216e-05
Orbitrap,51.84878400000001,51.84878400000001,14,1,1,1,1,288.0488,288.0488,288.0488,1.2048483095978216e-05
Orbitrap,51.878256,51.878256,6,1,1,1,1,216.1594,216.1594,216.1594,1.2048483095978216e-05
Orbitrap,51.885594000000005,51.885594000000005,15,1,1,1,1,288.2533,288.2533,288.2533,1.2048483095978216e-05
Orbitrap,51.90801,51.90801,5,1,1,1,1,173.0267,173.0267,173.0267,1.2048483095978216e-05
Orbitrap,51.91854,51.91854,5,1,1,1,1,346.1236,346.1236,346.1236,1.2048483095978216e-05
Orbitrap,52.03839599999999,52.03839599999999,14,1,1,1,1,289.1022,289.1022,289.1022,1.2048483095978216e-05
Orbitrap,52.058916,52.058916,6,1,1,1,1,289.2162,289.2162,289.2162,1.2048483095978216e-05
Orbitrap,52.081992,52.081992,6,1,1,1,1,217.0083,217.0083,217.0083,1.2048483095978216e-05
Orbitrap,52.098648,52.098648,6,1,1,1,1,217.0777,217.0777,217.0777,1.2048483095978216e-05
Orbitrap,52.11250799999999,52.11250799999999,14,1,1,1,1,372.2322,372.2322,372.2322,1.2048483095978216e-05
Orbitrap,52.1775408,52.1775408,7,1,1,1,1,326.10963,326.10963,326.10963,1.2048483095978216e-05
Orbitrap,52.188016,52.188016,6,1,1,1,1,326.1751,326.1751,326.1751,1.2048483095978216e-05
Orbitrap,52.197216,52.197216,6,1,1,1,1,326.2326,326.2326,326.2326,1.2048483095978216e-05
Orbitrap,52.205808000000005,52.205808000000005,15,1,1,1,1,435.0484,435.0484,435.0484,1.2048483095978216e-05
Orbitrap,52.226124,52.226124,6,1,1,1,1,435.2177,435.2177,435.2177,1.2048483095978216e-05
Orbitrap,52.2599,52.2599,4,1,1,1,1,373.285,373.285,373.285,1.2048483095978216e-05
Orbitrap,52.32118500000001,52.32118500000001,14,1,1,1,1,249.1485,249.1485,249.1485,1.2048483095978216e-05
Orbitrap,52.332496,52.332496,6,1,1,1,1,327.0781,327.0781,327.0781,1.2048483095978216e-05
Orbitrap,52.343748,52.343748,6,1,1,1,1,436.1979,436.1979,436.1979,1.2048483095978216e-05
Orbitrap,52.347248,52.347248,6,1,1,1,1,327.1703,327.1703,327.1703,1.2048483095978216e-05
Orbitrap,52.349784,52.349784,6,1,1,1,1,436.2482,436.2482,436.2482,1.2048483095978216e-05
Orbitrap,52.37307599999999,52.37307599999999,14,1,1,1,1,374.0934,374.0934,374.0934,1.2048483095978216e-05
Orbitrap,52.385526000000006,52.385526000000006,15,1,1,1,1,291.0307,291.0307,291.0307,1.2048483095978216e-05
Orbitrap,52.392942000000005,52.392942000000005,15,1,1,1,1,291.0719,291.0719,291.0719,1.2048483095978216e-05
Orbitrap,52.463508,52.463508,6,1,1,1,1,437.1959,437.1959,437.1959,1.2048483095978216e-05
Orbitrap,52.468284,52.468284,6,1,0,1,0,437.2357,437.2357,437.2357,1.2048483095978216e-05
Orbitrap,52.55055,52.55055,5,1,1,1,1,291.9475,291.9475,291.9475,1.2048483095978216e-05
Orbitrap,52.568208,52.568208,6,1,1,1,1,146.0228,146.0228,146.0228,1.2048483095978216e-05
Orbitrap,52.582800000000006,52.582800000000006,15,1,1,1,1,219.095,219.095,219.095,1.2048483095978216e-05
Orbitrap,52.5856608,52.5856608,7,1,1,1,1,438.21384,438.21384,438.21384,1.2048483095978216e-05
Orbitrap,52.59708,52.59708,5,1,1,1,1,292.206,292.206,292.206,1.2048483095978216e-05
Orbitrap,52.685064,52.685064,6,1,1,1,1,439.0422,439.0422,439.0422,1.2048483095978216e-05
Orbitrap,52.72276,52.72276,5,1,1,1,1,527.2276,527.2276,527.2276,1.2048483095978216e-05
Orbitrap,52.74178200000001,52.74178200000001,14,1,1,1,1,293.0099,293.0099,293.0099,1.2048483095978216e-05
Orbitrap,52.752942,52.752942,6,1,1,1,1,293.0719,293.0719,293.0719,1.2048483095978216e-05
Orbitrap,52.757622,52.757622,6,1,1,1,1,293.0979,293.0979,293.0979,1.2048483095978216e-05
Orbitrap,52.761096,52.761096,6,1,1,1,1,293.1172,293.1172,293.1172,1.2048483095978216e-05
Orbitrap,52.792712,52.792712,6,1,1,1,1,377.0908,377.0908,377.0908,1.2048483095978216e-05
Orbitrap,52.808994000000006,52.808994000000006,15,1,1,1,1,377.2071,377.2071,377.2071,1.2048483095978216e-05
Orbitrap,52.92697,52.92697,5,1,1,1,1,529.2697,529.2697,529.2697,1.2048483095978216e-05
Orbitrap,52.93807199999999,52.93807199999999,14,1,1,1,1,294.1004,294.1004,294.1004,1.2048483095978216e-05
Orbitrap,52.948818,52.948818,6,1,1,1,1,294.1601,294.1601,294.1601,1.2048483095978216e-05
Orbitrap,52.95083399999999,52.95083399999999,14,1,1,1,1,294.1713,294.1713,294.1713,1.2048483095978216e-05
Orbitrap,52.990464,52.990464,6,1,1,1,1,331.1904,331.1904,331.1904,1.2048483095978216e-05
Orbitrap,53.02465,53.02465,5,1,1,1,1,530.2465,530.2465,530.2465,1.2048483095978216e-05
Orbitrap,53.107200000000006,53.107200000000006,15,1,1,1,1,295.04,295.04,295.04,1.2048483095978216e-05
Orbitrap,53.14248,53.14248,5,1,1,1,1,332.1405,332.1405,332.1405,1.2048483095978216e-05
Orbitrap,53.25771,53.25771,5,1,1,1,1,355.0514,355.0514,355.0514,1.2048483095978216e-05
Orbitrap,53.258445,53.258445,6,1,1,1,1,355.0563,355.0563,355.0563,1.2048483095978216e-05
Orbitrap,53.29854,53.29854,5,1,1,1,1,296.103,296.103,296.103,1.2048483095978216e-05
Orbitrap,53.308944,53.308944,6,1,1,1,1,333.1809,333.1809,333.1809,1.2048483095978216e-05
Orbitrap,53.309688,53.309688,6,1,1,1,1,222.1237,222.1237,222.1237,1.2048483095978216e-05
Orbitrap,53.421576,53.421576,6,1,1,1,1,445.1798,445.1798,445.1798,1.2048483095978216e-05
Orbitrap,53.470008,53.470008,6,1,1,1,1,297.0556,297.0556,297.0556,1.2048483095978216e-05
Orbitrap,53.48428200000001,53.48428200000001,14,1,1,1,1,594.2698,594.2698,594.2698,1.2048483095978216e-05
Orbitrap,53.49164799999999,53.49164799999999,14,1,1,1,1,382.0832,382.0832,382.0832,1.2048483095978216e-05
Orbitrap,53.661672,53.661672,6,1,1,1,1,298.1204,298.1204,298.1204,1.2048483095978216e-05
Orbitrap,53.767896,53.767896,6,1,1,1,1,224.0329,224.0329,224.0329,1.2048483095978216e-05
Orbitrap,53.78076,53.78076,5,1,1,1,1,448.173,448.173,448.173,1.2048483095978216e-05
Orbitrap,53.83105199999999,53.83105199999999,14,1,1,1,1,299.0614,299.0614,299.0614,1.2048483095978216e-05
Orbitrap,53.845020000000005,53.845020000000005,15,1,1,1,1,299.139,299.139,299.139,1.2048483095978216e-05
Orbitrap,53.9001492,53.9001492,7,1,1,1,1,449.16791,449.16791,449.16791,1.2048483095978216e-05
Orbitrap,53.90973,53.90973,5,1,1,1,1,539.0973,539.0973,539.0973,1.2048483095978216e-05
Orbitrap,54.008172,54.008172,6,1,1,1,1,300.0454,300.0454,300.0454,1.2048483095978216e-05
Orbitrap,54.013716,54.013716,6,1,1,1,1,300.0762,300.0762,300.0762,1.2048483095978216e-05
Orbitrap,54.023832,54.023832,6,1,1,1,1,150.0662,150.0662,150.0662,1.2048483095978216e-05
Orbitrap,54.03057,54.03057,5,1,1,1,1,180.1019,180.1019,180.1019,1.2048483095978216e-05
Orbitrap,54.032304,54.032304,6,1,1,1,1,225.1346,225.1346,225.1346,1.2048483095978216e-05
Orbitrap,54.14475,54.14475,5,1,1,1,1,360.965,360.965,360.965,1.2048483095978216e-05
Orbitrap,54.158055,54.158055,6,1,1,1,1,361.0537,361.0537,361.0537,1.2048483095978216e-05
Orbitrap,54.261504,54.261504,6,1,1,1,1,226.0896,226.0896,226.0896,1.2048483095978216e-05
Orbitrap,54.31286,54.31286,5,1,1,1,1,543.1286,543.1286,543.1286,1.2048483095978216e-05
Orbitrap,54.31899,54.31899,5,1,1,1,1,362.1266,362.1266,362.1266,1.2048483095978216e-05
Orbitrap,54.391518,54.391518,6,1,1,1,1,302.1751,302.1751,302.1751,1.2048483095978216e-05
Orbitrap,54.453255000000006,54.453255000000006,15,1,1,1,1,363.0217,363.0217,363.0217,1.2048483095978216e-05
Orbitrap,54.482764,54.482764,6,1,1,1,1,389.1626,389.1626,389.1626,1.2048483095978216e-05
Orbitrap,54.593776,54.593776,6,1,1,1,1,341.2111,341.2111,341.2111,1.2048483095978216e-05
Orbitrap,54.61419,54.61419,5,1,1,1,1,364.0946,364.0946,364.0946,1.2048483095978216e-05
Orbitrap,54.615176,54.615176,6,1,1,1,1,390.1084,390.1084,390.1084,1.2048483095978216e-05
Orbitrap,54.730008000000005,54.730008000000005,15,1,1,1,1,304.0556,304.0556,304.0556,1.2048483095978216e-05
Orbitrap,54.732336,54.732336,6,1,1,1,1,342.0771,342.0771,342.0771,1.2048483095978216e-05
Orbitrap,54.74035799999999,54.74035799999999,14,1,1,1,1,304.1131,304.1131,304.1131,1.2048483095978216e-05
Orbitrap,54.754326,54.754326,6,1,1,1,1,304.1907,304.1907,304.1907,1.2048483095978216e-05
Orbitrap,54.771735,54.771735,6,1,1,1,1,365.1449,365.1449,365.1449,1.2048483095978216e-05
Orbitrap,54.77841600000001,54.77841600000001,14,1,1,1,1,228.2434,228.2434,228.2434,1.2048483095978216e-05
Orbitrap,54.871176,54.871176,6,1,1,1,1,457.2598,457.2598,457.2598,1.2048483095978216e-05
Orbitrap,54.888464000000006,54.888464000000006,15,1,1,1,1,343.0529,343.0529,343.0529,1.2048483095978216e-05
Orbitrap,54.921528,54.921528,6,1,1,1,1,305.1196,305.1196,305.1196,1.2048483095978216e-05
Orbitrap,55.049330000000005,55.049330000000005,15,1,0,1,0,393.2095,393.2095,393.2095,1.2048483095978216e-05
Orbitrap,55.072965,55.072965,6,1,1,1,1,367.1531,367.1531,367.1531,1.2048483095978216e-05
Orbitrap,55.090392,55.090392,6,1,1,1,1,459.0866,459.0866,459.0866,1.2048483095978216e-05
Orbitrap,55.094652,55.094652,6,1,1,1,1,153.0407,153.0407,153.0407,1.2048483095978216e-05
Orbitrap,55.102878,55.102878,6,1,1,1,1,306.1271,306.1271,306.1271,1.2048483095978216e-05
Orbitrap,55.108524,55.108524,6,1,1,1,1,459.2377,459.2377,459.2377,1.2048483095978216e-05
Orbitrap,55.238784,55.238784,6,1,1,1,1,345.2424,345.2424,345.2424,1.2048483095978216e-05
Orbitrap,55.307376,55.307376,6,1,1,1,1,307.2632,307.2632,307.2632,1.2048483095978216e-05
Orbitrap,55.367088,55.367088,6,1,1,1,1,346.0443,346.0443,346.0443,1.2048483095978216e-05
Orbitrap,55.44072,55.44072,5,1,1,1,1,308.004,308.004,308.004,1.2048483095978216e-05
Orbitrap,55.47580800000001,55.47580800000001,14,1,1,1,1,231.1492,231.1492,231.1492,1.2048483095978216e-05
Orbitrap,55.614492,55.614492,6,1,1,1,1,308.9694,308.9694,308.9694,1.2048483095978216e-05
Orbitrap,55.62682199999999,55.62682199999999,14,1,1,1,1,309.0379,309.0379,309.0379,1.2048483095978216e-05
Orbitrap,55.627686,55.627686,6,1,1,1,1,309.0427,309.0427,309.0427,1.2048483095978216e-05
Orbitrap,55.640178,55.640178,6,1,1,1,1,309.1121,309.1121,309.1121,1.2048483095978216e-05
Orbitrap,55.66263000000001,55.66263000000001,14,1,1,1,1,371.0842,371.0842,371.0842,1.2048483095978216e-05
Orbitrap,55.701464400000006,55.701464400000006,15,1,1,1,1,464.17887,464.17887,464.17887,1.2048483095978216e-05
Orbitrap,55.707348,55.707348,6,1,1,1,1,464.2279,464.2279,464.2279,1.2048483095978216e-05
Orbitrap,55.813872,55.813872,6,1,1,1,1,465.1156,465.1156,465.1156,1.2048483095978216e-05
Orbitrap,55.82409,55.82409,5,1,1,1,1,372.1606,372.1606,372.1606,1.2048483095978216e-05
Orbitrap,55.82558399999999,55.82558399999999,14,1,1,1,1,465.2132,465.2132,465.2132,1.2048483095978216e-05
Orbitrap,55.831698,55.831698,6,1,1,1,1,310.1761,310.1761,310.1761,1.2048483095978216e-05
Orbitrap,55.941504,55.941504,6,1,1,1,1,233.0896,233.0896,233.0896,1.2048483095978216e-05
Orbitrap,56.016108,56.016108,6,1,1,1,1,311.2006,311.2006,311.2006,1.2048483095978216e-05
Orbitrap,56.018704,56.018704,6,1,1,1,1,350.1169,350.1169,350.1169,1.2048483095978216e-05
Orbitrap,56.026458,56.026458,6,1,1,1,1,311.2581,311.2581,311.2581,1.2048483095978216e-05
Orbitrap,56.086176,56.086176,6,1,1,1,1,295.1904,295.1904,295.1904,1.2048483095978216e-05
Orbitrap,56.11391,56.11391,5,1,1,1,1,561.1391,561.1391,561.1391,1.2048483095978216e-05
Orbitrap,56.11400999999999,56.11400999999999,14,1,1,1,1,374.0934,374.0934,374.0934,1.2048483095978216e-05
Orbitrap,56.17197,56.17197,5,1,1,1,1,312.0665,312.0665,312.0665,1.2048483095978216e-05
Orbitrap,56.196684,56.196684,6,1,1,1,1,156.1019,156.1019,156.1019,1.2048483095978216e-05
Orbitrap,56.26172999999999,56.26172999999999,14,1,1,1,1,375.0782,375.0782,375.0782,1.2048483095978216e-05
Orbitrap,56.378916,56.378916,6,1,1,1,1,313.2162,313.2162,313.2162,1.2048483095978216e-05
Orbitrap,56.399856,56.399856,6,1,1,1,1,234.9994,234.9994,234.9994,1.2048483095978216e-05
Orbitrap,56.52881999999999,56.52881999999999,14,1,1,1,1,314.049,314.049,314.049,1.2048483095978216e-05
Orbitrap,56.53097999999999,56.53097999999999,14,1,1,1,1,314.061,314.061,314.061,1.2048483095978216e-05
Orbitrap,56.534778,56.534778,6,1,1,1,1,314.0821,314.0821,314.0821,1.2048483095978216e-05
Orbitrap,56.551518,56.551518,6,1,1,1,1,314.1751,314.1751,314.1751,1.2048483095978216e-05
Orbitrap,56.577374,56.577374,6,1,1,1,1,404.1241,404.1241,404.1241,1.2048483095978216e-05
Orbitrap,56.695914,56.695914,6,1,1,1,1,314.9773,314.9773,314.9773,1.2048483095978216e-05
Orbitrap,56.71251,56.71251,5,1,1,1,1,315.0695,315.0695,315.0695,1.2048483095978216e-05
Orbitrap,56.729145,56.729145,6,1,1,1,1,378.1943,378.1943,378.1943,1.2048483095978216e-05
Orbitrap,56.731808,56.731808,6,1,1,1,1,405.2272,405.2272,405.2272,1.2048483095978216e-05
Orbitrap,56.879544,56.879544,6,1,1,1,1,236.9981,236.9981,236.9981,1.2048483095978216e-05
Orbitrap,56.886246,56.886246,6,1,1,1,1,316.0347,316.0347,316.0347,1.2048483095978216e-05
Orbitrap,57.01299,57.01299,5,1,1,1,1,190.0433,190.0433,190.0433,1.2048483095978216e-05
Orbitrap,57.140136,57.140136,6,1,1,1,1,238.0839,238.0839,238.0839,1.2048483095978216e-05
Orbitrap,57.140272,57.140272,6,1,1,1,1,357.1267,357.1267,357.1267,1.2048483095978216e-05
Orbitrap,57.145776000000005,57.145776000000005,15,1,1,1,1,238.1074,238.1074,238.1074,1.2048483095978216e-05
Orbitrap,57.18309,57.18309,5,1,1,1,1,381.2206,381.2206,381.2206,1.2048483095978216e-05
Orbitrap,57.24234,57.24234,5,1,1,1,1,318.013,318.013,318.013,1.2048483095978216e-05
Orbitrap,57.247416,57.247416,6,1,1,1,1,159.0206,159.0206,159.0206,1.2048483095978216e-05
Orbitrap,57.267636,57.267636,6,1,1,1,1,477.2303,477.2303,477.2303,1.2048483095978216e-05
Orbitrap,57.27060000000001,57.27060000000001,14,1,1,1,1,318.17,318.17,318.17,1.2048483095978216e-05
Orbitrap,57.27556800000001,57.27556800000001,14,1,1,1,1,318.1976,318.1976,318.1976,1.2048483095978216e-05
Orbitrap,57.27918,57.27918,5,1,1,1,1,409.137,409.137,409.137,1.2048483095978216e-05
Orbitrap,57.293456,57.293456,6,1,1,1,1,358.0841,358.0841,358.0841,1.2048483095978216e-05
Orbitrap,57.31803200000001,57.31803200000001,14,1,1,1,1,358.2377,358.2377,358.2377,1.2048483095978216e-05
Orbitrap,57.354384,57.354384,6,1,1,1,1,238.9766,238.9766,238.9766,1.2048483095978216e-05
Orbitrap,57.436288,57.436288,6,1,1,1,1,358.9768,358.9768,358.9768,1.2048483095978216e-05
Orbitrap,57.449304000000005,57.449304000000005,15,1,1,1,1,319.1628,319.1628,319.1628,1.2048483095978216e-05
Orbitrap,57.474525,57.474525,6,1,1,1,1,383.1635,383.1635,383.1635,1.2048483095978216e-05
Orbitrap,57.51184,57.51184,5,1,1,1,1,575.1184,575.1184,575.1184,1.2048483095978216e-05
Orbitrap,57.555134,57.555134,6,1,1,1,1,411.1081,411.1081,411.1081,1.2048483095978216e-05
Orbitrap,57.570674,57.570674,6,1,1,1,1,411.2191,411.2191,411.2191,1.2048483095978216e-05
Orbitrap,57.622095,57.622095,6,1,1,1,1,384.1473,384.1473,384.1473,1.2048483095978216e-05
Orbitrap,57.62504,57.62504,5,1,1,1,1,360.1565,360.1565,360.1565,1.2048483095978216e-05
Orbitrap,57.633192,57.633192,6,1,1,1,1,240.1383,240.1383,240.1383,1.2048483095978216e-05
Orbitrap,57.74923499999999,57.74923499999999,14,1,1,1,1,384.9949,384.9949,384.9949,1.2048483095978216e-05
Orbitrap,57.779216,57.779216,6,1,1,1,1,361.1201,361.1201,361.1201,1.2048483095978216e-05
Orbitrap,57.782304,57.782304,6,1,1,1,1,361.1394,361.1394,361.1394,1.2048483095978216e-05
Orbitrap,57.786822,57.786822,6,1,1,1,1,321.0379,321.0379,321.0379,1.2048483095978216e-05
Orbitrap,57.795084,57.795084,6,1,1,1,1,321.0838,321.0838,321.0838,1.2048483095978216e-05
Orbitrap,57.836758,57.836758,6,1,1,1,1,413.1197,413.1197,413.1197,1.2048483095978216e-05
Orbitrap,57.847056,57.847056,6,1,1,1,1,241.0294,241.0294,241.0294,1.2048483095978216e-05
Orbitrap,57.87108,57.87108,5,1,1,1,1,241.1295,241.1295,241.1295,1.2048483095978216e-05
Orbitrap,57.971934000000005,57.971934000000005,15,1,1,1,1,322.0663,322.0663,322.0663,1.2048483095978216e-05
Orbitrap,57.985884,57.985884,6,1,1,1,1,322.1438,322.1438,322.1438,1.2048483095978216e-05
Orbitrap,58.099062,58.099062,6,1,1,1,1,414.9933,414.9933,414.9933,1.2048483095978216e-05
Orbitrap,58.10028,58.10028,5,1,1,1,1,242.0845,242.0845,242.0845,1.2048483095978216e-05
Orbitrap,58.1454,58.1454,4,1,1,1,1,323.03,323.03,323.03,1.2048483095978216e-05
Orbitrap,58.15629,58.15629,5,1,1,1,1,323.0905,323.0905,323.0905,1.2048483095978216e-05
Orbitrap,58.17537,58.17537,5,1,1,1,1,323.1965,323.1965,323.1965,1.2048483095978216e-05
Orbitrap,58.32817199999999,58.32817199999999,14,1,1,1,1,324.0454,324.0454,324.0454,1.2048483095978216e-05
Orbitrap,58.411808,58.411808,6,1,1,1,1,417.2272,417.2272,417.2272,1.2048483095978216e-05
Orbitrap,58.423184,58.423184,6,1,1,1,1,365.1449,365.1449,365.1449,1.2048483095978216e-05
Orbitrap,58.47228,58.47228,5,1,1,1,1,487.269,487.269,487.269,1.2048483095978216e-05
Orbitrap,58.621770000000005,58.621770000000005,15,1,1,1,1,586.2177,586.2177,586.2177,1.2048483095978216e-05
Orbitrap,58.68504,58.68504,5,1,1,1,1,326.028,326.028,326.028,1.2048483095978216e-05
Orbitrap,58.69477800000001,58.69477800000001,14,1,1,1,1,326.0821,326.0821,326.0821,1.2048483095978216e-05
Orbitrap,58.6997334,58.6997334,7,1,1,1,1,326.10963,326.10963,326.10963,1.2048483095978216e-05
Orbitrap,58.711518,58.711518,6,1,1,1,1,326.1751,326.1751,326.1751,1.2048483095978216e-05
Orbitrap,58.72186799999999,58.72186799999999,14,1,1,1,1,326.2326,326.2326,326.2326,1.2048483095978216e-05
Orbitrap,58.813272000000005,58.813272000000005,15,1,1,1,1,420.0948,420.0948,420.0948,1.2048483095978216e-05
Orbitrap,58.8284186,58.8284186,7,1,1,1,1,420.20299,420.20299,420.20299,1.2048483095978216e-05
Orbitrap,58.828455000000005,58.828455000000005,15,1,1,1,1,420.20325,420.20325,420.20325,1.2048483095978216e-05
Orbitrap,58.874058000000005,58.874058000000005,15,1,1,1,1,327.0781,327.0781,327.0781,1.2048483095978216e-05
Orbitrap,58.890654000000005,58.890654000000005,15,1,1,1,1,327.1703,327.1703,327.1703,1.2048483095978216e-05
Orbitrap,58.981425,58.981425,6,1,0,1,0,393.2095,393.2095,393.2095,1.2048483095978216e-05
Orbitrap,59.051052,59.051052,6,1,1,1,1,328.0614,328.0614,328.0614,1.2048483095978216e-05
Orbitrap,59.057604,59.057604,6,1,1,1,1,328.0978,328.0978,328.0978,1.2048483095978216e-05
Orbitrap,59.1106642,59.1106642,7,1,1,1,1,422.21903,422.21903,422.21903,1.2048483095978216e-05
Orbitrap,59.137335,59.137335,6,1,1,1,1,394.2489,394.2489,394.2489,1.2048483095978216e-05
Orbitrap,59.201136,59.201136,6,1,1,1,1,328.8952,328.8952,328.8952,1.2048483095978216e-05
Orbitrap,59.207776,59.207776,6,1,1,1,1,370.0486,370.0486,370.0486,1.2048483095978216e-05
Orbitrap,59.238032,59.238032,6,1,1,1,1,370.2377,370.2377,370.2377,1.2048483095978216e-05
Orbitrap,59.243730000000006,59.243730000000006,15,1,1,1,1,423.1695,423.1695,423.1695,1.2048483095978216e-05
Orbitrap,59.270382,59.270382,6,1,1,1,1,329.2799,329.2799,329.2799,1.2048483095978216e-05
Orbitrap,59.272335000000005,59.272335000000005,15,1,1,1,1,395.1489,395.1489,395.1489,1.2048483095978216e-05
Orbitrap,59.28108,59.28108,5,1,1,1,1,247.0045,247.0045,247.0045,1.2048483095978216e-05
Orbitrap,59.284935,59.284935,6,1,1,1,1,395.2329,395.2329,395.2329,1.2048483095978216e-05
Orbitrap,59.410674,59.410674,6,1,1,1,1,330.0593,330.0593,330.0593,1.2048483095978216e-05
Orbitrap,59.458608,59.458608,6,1,1,1,1,990.9768,990.9768,990.9768,1.2048483095978216e-05
Orbitrap,59.54848499999999,59.54848499999999,14,1,1,1,1,396.9899,396.9899,396.9899,1.2048483095978216e-05
Orbitrap,59.55075,59.55075,5,1,1,1,1,425.3625,425.3625,425.3625,1.2048483095978216e-05
Orbitrap,59.557152,59.557152,6,1,1,1,1,372.2322,372.2322,372.2322,1.2048483095978216e-05
Orbitrap,59.587182,59.587182,6,1,1,1,1,331.0399,331.0399,331.0399,1.2048483095978216e-05
Orbitrap,59.61427200000001,59.61427200000001,14,1,1,1,1,331.1904,331.1904,331.1904,1.2048483095978216e-05
Orbitrap,59.663674,59.663674,6,1,1,1,1,426.1691,426.1691,426.1691,1.2048483095978216e-05
Orbitrap,59.713170000000005,59.713170000000005,15,1,1,1,1,398.0878,398.0878,398.0878,1.2048483095978216e-05
Orbitrap,59.72560000000001,59.72560000000001,14,1,1,1,1,373.285,373.285,373.285,1.2048483095978216e-05
Orbitrap,59.77944,59.77944,5,1,1,1,1,332.108,332.108,332.108,1.2048483095978216e-05
Orbitrap,59.854944,59.854944,6,1,1,1,1,374.0934,374.0934,374.0934,1.2048483095978216e-05
Orbitrap,59.929812,59.929812,6,1,1,1,1,332.9434,332.9434,332.9434,1.2048483095978216e-05
Orbitrap,59.972562,59.972562,6,1,1,1,1,333.1809,333.1809,333.1809,1.2048483095978216e-05
Orbitrap,60.01964999999999,60.01964999999999,14,1,1,1,1,400.131,400.131,400.131,1.2048483095978216e-05
Orbitrap,60.04359,60.04359,5,1,1,1,1,200.1453,200.1453,200.1453,1.2048483095978216e-05
Orbitrap,60.144282,60.144282,6,1,1,1,1,334.1349,334.1349,334.1349,1.2048483095978216e-05
Orbitrap,60.150258,60.150258,6,1,1,1,1,334.1681,334.1681,334.1681,1.2048483095978216e-05
Orbitrap,60.2406,60.2406,4,1,1,1,1,251.0025,251.0025,251.0025,1.2048483095978216e-05
Orbitrap,60.309225000000005,60.309225000000005,15,1,1,1,1,402.0615,402.0615,402.0615,1.2048483095978216e-05
Orbitrap,60.334528,60.334528,6,1,1,1,1,377.0908,377.0908,377.0908,1.2048483095978216e-05
Orbitrap,60.353136000000006,60.353136000000006,15,1,1,1,1,377.2071,377.2071,377.2071,1.2048483095978216e-05
Orbitrap,60.373992,60.373992,6,1,1,1,1,431.2428,431.2428,431.2428,1.2048483095978216e-05
Orbitrap,60.387312,60.387312,6,1,1,1,1,503.2276,503.2276,503.2276,1.2048483095978216e-05
Orbitrap,60.62589,60.62589,5,1,1,1,1,202.0863,202.0863,202.0863,1.2048483095978216e-05
Orbitrap,60.73841,60.73841,5,1,1,1,1,607.3841,607.3841,607.3841,1.2048483095978216e-05
Orbitrap,60.867336,60.867336,6,1,1,1,1,507.2278,507.2278,507.2278,1.2048483095978216e-05
Orbitrap,61.05519,61.05519,5,1,1,1,1,339.1955,339.1955,339.1955,1.2048483095978216e-05
Orbitrap,61.133312,61.133312,6,1,1,1,1,382.0832,382.0832,382.0832,1.2048483095978216e-05
Orbitrap,61.204842000000006,61.204842000000006,15,1,1,1,1,340.0269,340.0269,340.0269,1.2048483095978216e-05
Orbitrap,61.212998,61.212998,6,1,0,1,0,437.2357,437.2357,437.2357,1.2048483095978216e-05
Orbitrap,61.3499376,61.3499376,7,1,1,1,1,438.21384,438.21384,438.21384,1.2048483095978216e-05
Orbitrap,61.392942000000005,61.392942000000005,15,1,1,1,1,341.0719,341.0719,341.0719,1.2048483095978216e-05
Orbitrap,61.417998,61.417998,6,1,1,1,1,341.2111,341.2111,341.2111,1.2048483095978216e-05
Orbitrap,61.45958399999999,61.45958399999999,14,1,1,1,1,256.0816,256.0816,256.0816,1.2048483095978216e-05
Orbitrap,61.472754,61.472754,6,1,1,1,1,683.0306,683.0306,683.0306,1.2048483095978216e-05
Orbitrap,61.649985,61.649985,6,1,1,1,1,410.9999,410.9999,410.9999,1.2048483095978216e-05
Orbitrap,61.66317599999999,61.66317599999999,14,1,1,1,1,256.9299,256.9299,256.9299,1.2048483095978216e-05
Orbitrap,61.664535,61.664535,6,1,1,1,1,411.0969,411.0969,411.0969,1.2048483095978216e-05
Orbitrap,61.67922,61.67922,5,1,1,1,1,411.1948,411.1948,411.1948,1.2048483095978216e-05
Orbitrap,61.73659800000001,61.73659800000001,14,1,1,1,1,342.9811,342.9811,342.9811,1.2048483095978216e-05
Orbitrap,61.749522000000006,61.749522000000006,15,1,1,1,1,343.0529,343.0529,343.0529,1.2048483095978216e-05
Orbitrap,61.76338,61.76338,5,1,1,1,1,441.167,441.167,441.167,1.2048483095978216e-05
Orbitrap,61.920432,61.920432,6,1,1,1,1,258.0018,258.0018,258.0018,1.2048483095978216e-05
Orbitrap,61.93908,61.93908,5,1,1,1,1,258.0795,258.0795,258.0795,1.2048483095978216e-05
Orbitrap,61.940916,61.940916,6,1,1,1,1,344.1162,344.1162,344.1162,1.2048483095978216e-05
Orbitrap,62.143632,62.143632,6,1,1,1,1,345.2424,345.2424,345.2424,1.2048483095978216e-05
