record_id,source_file,compound_id,recorded_key14,release,ion_mode,precursor_type,nce,first_failed_rule,reason
MSBNK-Eawag-EQ01192707,MSBNK-Eawag-EQ01192707.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192708,MSBNK-Eawag-EQ01192708.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192709,MSBNK-Eawag-EQ01192709.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192751,MSBNK-Eawag-EQ01192751.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192752,MSBNK-Eawag-EQ01192752.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192753,MSBNK-Eawag-EQ01192753.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192754,MSBNK-Eawag-EQ01192754.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192755,MSBNK-Eawag-EQ01192755.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192756,MSBNK-Eawag-EQ01192756.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192757,MSBNK-Eawag-EQ01192757.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192758,MSBNK-Eawag-EQ01192758.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192759,MSBNK-Eawag-EQ01192759.txt,DXDRHHKMWQZJHT,DXDRHHKMWQZJHT,2025.10,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192801,MSBNK-Eawag-EQ01192801.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192851,MSBNK-Eawag-EQ01192851.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192852,MSBNK-Eawag-EQ01192852.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192853,MSBNK-Eawag-EQ01192853.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192854,MSBNK-Eawag-EQ01192854.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192855,MSBNK-Eawag-EQ01192855.txt,HGXBRUKMWQGOIE,HGXBRUKMWQGOIE,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01192901,MSBNK-Eawag-EQ01192901.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192902,MSBNK-Eawag-EQ01192902.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01192903,MSBNK-Eawag-EQ01192903.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192904,MSBNK-Eawag-EQ01192904.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01192905,MSBNK-Eawag-EQ01192905.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192906,MSBNK-Eawag-EQ01192906.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192907,MSBNK-Eawag-EQ01192907.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192908,MSBNK-Eawag-EQ01192908.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01192909,MSBNK-Eawag-EQ01192909.txt,MCPKSFINULVDNX,MCPKSFINULVDNX,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193001,MSBNK-Eawag-EQ01193001.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193002,MSBNK-Eawag-EQ01193002.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01193003,MSBNK-Eawag-EQ01193003.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193004,MSBNK-Eawag-EQ01193004.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01193005,MSBNK-Eawag-EQ01193005.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193006,MSBNK-Eawag-EQ01193006.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193007,MSBNK-Eawag-EQ01193007.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193008,MSBNK-Eawag-EQ01193008.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193009,MSBNK-Eawag-EQ01193009.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193051,MSBNK-Eawag-EQ01193051.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193052,MSBNK-Eawag-EQ01193052.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193053,MSBNK-Eawag-EQ01193053.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193054,MSBNK-Eawag-EQ01193054.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193055,MSBNK-Eawag-EQ01193055.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193056,MSBNK-Eawag-EQ01193056.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193057,MSBNK-Eawag-EQ01193057.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193058,MSBNK-Eawag-EQ01193058.txt,CXQWRCVTCMQVQX,CXQWRCVTCMQVQX,2025.10,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193201,MSBNK-Eawag-EQ01193201.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193202,MSBNK-Eawag-EQ01193202.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193203,MSBNK-Eawag-EQ01193203.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193204,MSBNK-Eawag-EQ01193204.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193205,MSBNK-Eawag-EQ01193205.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193206,MSBNK-Eawag-EQ01193206.txt,LHPPDQUVECZQSW,LHPPDQUVECZQSW,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193301,MSBNK-Eawag-EQ01193301.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193302,MSBNK-Eawag-EQ01193302.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193303,MSBNK-Eawag-EQ01193303.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193304,MSBNK-Eawag-EQ01193304.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193305,MSBNK-Eawag-EQ01193305.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193306,MSBNK-Eawag-EQ01193306.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193307,MSBNK-Eawag-EQ01193307.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193308,MSBNK-Eawag-EQ01193308.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193309,MSBNK-Eawag-EQ01193309.txt,YKONWVIRECCMQE,YKONWVIRECCMQE,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193401,MSBNK-Eawag-EQ01193401.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193402,MSBNK-Eawag-EQ01193402.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193403,MSBNK-Eawag-EQ01193403.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193404,MSBNK-Eawag-EQ01193404.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193405,MSBNK-Eawag-EQ01193405.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193406,MSBNK-Eawag-EQ01193406.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193407,MSBNK-Eawag-EQ01193407.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193408,MSBNK-Eawag-EQ01193408.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193409,MSBNK-Eawag-EQ01193409.txt,WXHVQMGINBSVAY,WXHVQMGINBSVAY,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193501,MSBNK-Eawag-EQ01193501.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193502,MSBNK-Eawag-EQ01193502.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01193503,MSBNK-Eawag-EQ01193503.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193504,MSBNK-Eawag-EQ01193504.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ01193505,MSBNK-Eawag-EQ01193505.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193506,MSBNK-Eawag-EQ01193506.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193507,MSBNK-Eawag-EQ01193507.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193508,MSBNK-Eawag-EQ01193508.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193509,MSBNK-Eawag-EQ01193509.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193551,MSBNK-Eawag-EQ01193551.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193552,MSBNK-Eawag-EQ01193552.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193553,MSBNK-Eawag-EQ01193553.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193554,MSBNK-Eawag-EQ01193554.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193555,MSBNK-Eawag-EQ01193555.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193556,MSBNK-Eawag-EQ01193556.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193557,MSBNK-Eawag-EQ01193557.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193558,MSBNK-Eawag-EQ01193558.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193559,MSBNK-Eawag-EQ01193559.txt,FJKROLUGYXJWQN,FJKROLUGYXJWQN,2025.10,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193601,MSBNK-Eawag-EQ01193601.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193602,MSBNK-Eawag-EQ01193602.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193603,MSBNK-Eawag-EQ01193603.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193604,MSBNK-Eawag-EQ01193604.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193605,MSBNK-Eawag-EQ01193605.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193606,MSBNK-Eawag-EQ01193606.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193607,MSBNK-Eawag-EQ01193607.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193608,MSBNK-Eawag-EQ01193608.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193651,MSBNK-Eawag-EQ01193651.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193652,MSBNK-Eawag-EQ01193652.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193653,MSBNK-Eawag-EQ01193653.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193654,MSBNK-Eawag-EQ01193654.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193655,MSBNK-Eawag-EQ01193655.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193656,MSBNK-Eawag-EQ01193656.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193657,MSBNK-Eawag-EQ01193657.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193658,MSBNK-Eawag-EQ01193658.txt,TYCUSKFOGZNIBO,TYCUSKFOGZNIBO,2025.10,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193701,MSBNK-Eawag-EQ01193701.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193702,MSBNK-Eawag-EQ01193702.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193703,MSBNK-Eawag-EQ01193703.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193704,MSBNK-Eawag-EQ01193704.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01193705,MSBNK-Eawag-EQ01193705.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193706,MSBNK-Eawag-EQ01193706.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193707,MSBNK-Eawag-EQ01193707.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193708,MSBNK-Eawag-EQ01193708.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193709,MSBNK-Eawag-EQ01193709.txt,VMZVBRIIHDRYGK,VMZVBRIIHDRYGK,2025.10,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01193851,MSBNK-Eawag-EQ01193851.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193852,MSBNK-Eawag-EQ01193852.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193853,MSBNK-Eawag-EQ01193853.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193854,MSBNK-Eawag-EQ01193854.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193855,MSBNK-Eawag-EQ01193855.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193856,MSBNK-Eawag-EQ01193856.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01193857,MSBNK-Eawag-EQ01193857.txt,HXIQYSLFEXIOAV,HXIQYSLFEXIOAV,2025.10,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
