group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
NXQMCAOPTPLPRL,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,315.1227,41.0,8.0,2.0,2.0,10.0,61.830000000000005,0.21739130434782608,0.0,5.0,0.0,0.0,LCSB
NYPJDWWKZLNGGM,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,437.16276550293003,52.0,7.0,3.0,3.0,15.0,59.32000000000001,0.16666666666666666,1.0,3.0,0.0,1.0,WUR
NYRMIJKDBAQCHC,O=C1C(c2ccccc2)=COC1c1ccccc1,334.105255126953,38.0,3.0,3.0,2.0,11.0,38.33,0.25,1.0,2.0,0.0,3.0,WUR
NZCRJKRKKOLAOJ,O=C1/C=C\C=C\CCCCCCCC/C=C/OC2Oc3ccc4cc(c5c(nc6ccccn65)c4c3C2=O)N1,786.359313964844,108.0,2.0,6.0,4.0,22.0,198.37999999999997,0.24561403508771928,3.0,11.0,0.0,0.0,WUR
OBZIQQJJIKNWNO,c1ccccc1,300.9616,27.0,4.0,1.0,1.0,5.0,27.69,0.4375,0.0,3.0,1.0,2.0,LCSB
OCQDPIXQTSYZJL,O=C1c2ccccc2C(=O)c2ccccc21,351.205841064453,52.0,8.0,3.0,2.0,11.0,58.199999999999996,0.15384615384615385,2.0,2.0,0.0,0.0,WUR
OEMJXSVJXPIFMA,O=c1ccn(-c2ccccc2)c2ccc(Nc3ccccc3)cc12,505.0164,46.0,5.0,4.0,4.0,18.5,108.63,0.3235294117647059,2.0,5.0,0.0,4.0,LCSB
OIJHFHYPXWSVPF,c1ccc(Nc2ccccc2)cc1,199.0866,25.0,3.0,2.0,2.0,9.0,41.46,0.2,2.0,1.0,0.0,0.0,LCSB
OIKHXEKXIIAQKY,c1ccc(CCCCn2cncn2)cc1,324.147766113281,44.0,7.0,2.0,2.0,7.5,71.17,0.2727272727272727,3.0,2.0,0.0,1.0,WUR
OJMMVQQUTAEWLP,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,407.220886230469,61.0,7.0,2.0,0.0,3.0,122.49000000000002,0.3333333333333333,2.0,6.0,1.0,0.0,WUR
OJPDDQSCZGTACX,c1ccccc1,182.1176,28.0,5.0,1.0,1.0,4.0,43.7,0.23076923076923078,1.0,2.0,0.0,0.0,LCSB
OMNKZBIFPJNNIO,__ACYCLIC__OMNKZBIFPJNNIO,170.1176,27.0,4.0,0.0,0.0,3.0,46.17,0.25,1.0,2.0,0.0,0.0,LCSB
OMOLDRXZKFFGJI,c1ccccc1,242.084869384766,31.0,4.0,1.0,1.0,6.0,55.400000000000006,0.3125,1.0,3.0,1.0,0.0,WUR
OMSPUVWUIHNYCS,c1ccc(-c2nc(CCOc3cccc4[nH]ccc34)co2)cc1,391.1652,51.0,8.0,4.0,4.0,15.5,77.49,0.20689655172413793,2.0,4.0,0.0,0.0,LCSB
ONCZDRURRATYFI,C(=NOCc1ccccc1)c1ccccc1,409.137,48.0,7.0,2.0,2.0,11.0,69.48,0.3103448275862069,2.0,4.0,0.0,3.0,LCSB
ONWXNHPOAGOMTG,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,439.1864,58.0,10.0,3.0,2.0,13.0,104.22,0.25,2.0,6.0,0.0,0.0,LCSB
OSUHJPCHFDQAIT,c1ccc(Oc2cnc3ccccc3n2)cc1,373.095,43.0,6.0,3.0,3.0,12.5,70.54,0.2692307692307692,2.0,4.0,0.0,1.0,LCSB
OUDSBRTVNLOZBN,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,312.1376,42.0,3.0,2.0,1.0,8.0,78.50999999999999,0.3333333333333333,3.0,3.0,1.0,0.0,LCSB
OUGIDAPQYNCXRA,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,273.091,33.0,1.0,4.0,4.0,16.0,30.21,0.09523809523809523,0.0,2.0,0.0,0.0,LCSB
OUPZKGBUJRBPGC,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,298.103546142578,36.0,6.0,4.0,1.0,10.0,103.59,0.42857142857142855,3.0,6.0,0.0,0.0,WUR
OVEMTTZEBOCJDV,c1ccccc1,178.159,32.0,5.0,1.0,1.0,4.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,LCSB
OWDLFBLNMPCXSD,O=C1OCCC1Nc1ccccc1,282.089294433594,35.0,3.0,2.0,1.0,7.0,46.61,0.2631578947368421,1.0,3.0,0.0,1.0,WUR
OWNAXTAAAQTBSP,c1ccccc1,280.1656,41.0,2.0,1.0,1.0,6.0,70.67,0.3,3.0,3.0,0.0,0.0,LCSB
OWRCNXZUPFZXOS,N=C(Nc1ccccc1)Nc1ccccc1,212.1182,29.0,2.0,2.0,2.0,9.0,47.910000000000004,0.1875,3.0,0.0,0.0,0.0,LCSB
OWUREPXBPJFMOK,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1,685.474304199219,108.0,8.0,1.0,0.0,7.0,139.83,0.2553191489361702,3.0,9.0,0.0,0.0,WUR
OXEUETBFKVCRNP,c1ccc2c(c1)[nH]c1ccccc12,211.123,30.0,1.0,3.0,3.0,10.5,30.95,0.125,2.0,0.0,0.0,0.0,LCSB
OZMMLYFAEKBWEE,c1ccc(CCCN2CCOCC2)cc1,334.2376251220705,55.0,6.0,2.0,1.0,6.0,49.77,0.16666666666666666,1.0,3.0,0.0,0.0,WUR
PFEFOYRSMXVNEL,c1ccccc1,263.236785888672,49.0,0.0,1.0,1.0,4.0,20.23,0.05263157894736842,0.0,1.0,0.0,0.0,WUR
PFFIDZXUXFLSSR,O=C(Nc1ccsc1)c1cn[nH]c1,360.135223388672,44.0,5.0,2.0,2.0,8.0,46.92,0.3333333333333333,3.0,1.0,1.0,3.0,WUR
PFRYFZZSECNQOL,c1ccc(N=Nc2ccccc2)cc1,226.1339,32.0,2.0,2.0,2.0,9.0,50.739999999999995,0.17647058823529413,3.0,0.0,0.0,0.0,LCSB
PHLBKPHSAVXXEF,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,372.1586,48.0,5.0,4.0,3.0,13.0,45.78,0.2692307692307692,5.0,1.0,0.0,1.0,LCSB
PHNUZKMIPFFYSO,c1ccccc1,256.029144287109,27.0,2.0,1.0,1.0,7.0,29.1,0.25,1.0,1.0,0.0,2.0,WUR
PJEIIBXJUDOMAN,c1ccccc1,164.107,25.0,1.0,1.0,1.0,5.0,29.1,0.16666666666666666,1.0,1.0,0.0,0.0,LCSB
PJVWKTKQMONHTI,O=c1oc2ccccc2cc1Cc1ccccc1,309.1121,39.0,4.0,3.0,3.0,13.5,67.50999999999999,0.17391304347826086,0.0,4.0,0.0,0.0,LCSB
PKKMITFKYRCCOL,N=C(Cc1c[nH]c2ccccc12)S[C@H]1CCCCO1,479.07926940917946,53.0,7.0,3.0,2.0,11.0,180.26999999999998,0.45161290322580644,2.0,10.0,2.0,0.0,WUR
PKOFBDHYTMYVGJ,c1ccccc1,215.0485,24.0,2.0,1.0,1.0,7.0,89.25999999999999,0.42857142857142855,2.0,3.0,1.0,0.0,LCSB
PLYQBXHVYUJNQB,C1CCOCC1,374.057861328125,42.0,7.0,1.0,0.0,5.0,166.10999999999999,0.5217391304347826,1.0,9.0,2.0,0.0,WUR
PMCVMORKVPSKHZ,__ACYCLIC__PMCVMORKVPSKHZ,247.022338867188,28.0,7.0,0.0,0.0,2.0,52.60000000000001,0.5384615384615384,0.0,4.0,2.0,0.0,WUR
PNKLMTPXERFKEN,C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,442.243927001953,62.0,5.0,4.0,0.0,7.0,114.82000000000002,0.26666666666666666,0.0,8.0,0.0,0.0,WUR
PNRAZZZISDRWMV,c1ccccc1,278.2115,47.0,1.0,1.0,1.0,5.0,38.33,0.15,1.0,2.0,0.0,0.0,LCSB
PNVJTZOFSHSLTO,c1ccccc1,279.027069091797,31.0,5.0,1.0,1.0,5.0,27.69,0.375,0.0,3.0,2.0,0.0,WUR
PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1,278.2115,47.0,5.0,2.0,1.0,5.0,32.7,0.15,1.0,2.0,0.0,0.0,LCSB
PNXBXCRWXNESOV,O=c1cc(Cc2ccccc2)[nH]c(=S)[nH]1,219.058776855469,25.0,2.0,2.0,2.0,10.0,48.65,0.26666666666666666,2.0,1.0,1.0,0.0,WUR
POFWRMVFWIJXHP,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,310.1662,42.0,4.0,4.0,3.0,12.0,64.86,0.2608695652173913,5.0,1.0,0.0,0.0,LCSB
POZRVZJJTULAOH,C1=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2Cc2cnoc21,338.2115,52.0,0.0,5.0,1.0,10.5,46.260000000000005,0.12,1.0,2.0,0.0,0.0,LCSB
PQDRCVHHJPMGKO,O=C(NC1CCN(C2CC2)CC1)c1nc2ccccc2n1Cc1cc(-c2cccs2)on1,526.131,60.0,7.0,6.0,4.0,18.0,113.49,0.3055555555555556,5.0,4.0,1.0,1.0,LCSB
PQFRTXSWDXZRRS,c1c[nH]cn1,201.0618,22.0,3.0,1.0,1.0,5.5,113.28,0.5714285714285714,4.0,4.0,0.0,0.0,LCSB
PRGILOMAMBLWNG,O=c1cccc2c(c1)CCCc1ccccc1-2,386.16015625,51.0,4.0,3.0,2.0,11.5,97.58,0.25,1.0,6.0,0.0,0.0,WUR
PRLVTUNWOQKEAI,N=C1NC(=O)N(c2ccccc2)CS1,306.1635,44.0,2.0,2.0,1.0,7.0,35.91,0.23809523809523808,3.0,1.0,1.0,0.0,LCSB
PRUGWHGQBHEDAX,c1cc2cnn(C3CCCCC3)c2cc1C1CCCCC1,380.2333,57.0,4.0,4.0,2.0,12.0,78.91,0.17857142857142858,3.0,2.0,0.0,0.0,LCSB
PTCGDEVVHUXTMP,O=C(Nc1ccccc1)c1ccccc1,324.1206,39.0,4.0,2.0,2.0,9.0,38.33,0.2608695652173913,1.0,2.0,0.0,3.0,LCSB
PTOAARAWEBMLNO,c1ncc2ncn([C@H]3CCCO3)c2n1,286.0701,31.0,2.0,3.0,2.0,8.0,119.31000000000002,0.47368421052631576,5.0,3.0,0.0,1.0,LCSB
PUFYZCKVLOYPHL,O=C(/C=C/c1ccccc1)O[C@H]1CCN2C[C@@H]3C[C@@H](CN4C(=O)CCC[C@H]34)[C@@H]2C1,395.233123779297,59.0,3.0,5.0,1.0,11.0,49.85,0.1724137931034483,2.0,3.0,0.0,0.0,WUR
PUIYMUZLKQOUOZ,c1ccccc1,207.1492,33.0,2.0,1.0,1.0,5.0,32.34,0.2,2.0,1.0,0.0,0.0,LCSB
PVNIIMVLHYAWGP,c1ccncc1,124.0393,14.0,1.0,1.0,1.0,5.0,50.19,0.3333333333333333,1.0,2.0,0.0,0.0,LCSB
PVTHJAPFENJVNC,C1CCC(O[C@@H]2CCCCO2)CC1,380.166778564453,51.0,3.0,2.0,0.0,4.0,218.81,0.46153846153846156,3.0,9.0,0.0,0.0,WUR
PXMNMQRDXWABCY,c1ccc(CCCCn2cncn2)cc1,308.1524,43.0,5.0,2.0,2.0,7.5,50.94,0.23809523809523808,3.0,1.0,0.0,1.0,LCSB
PXWNBAGCFUDYBE,O=C(OCCc1ccccc1)c1ccccc1,242.1176,33.0,4.0,2.0,2.0,9.0,52.32000000000001,0.16666666666666666,1.0,2.0,0.0,0.0,LCSB
PZBLUWVMZMXIKZ,c1ccccc1,281.102,36.0,6.0,1.0,1.0,7.0,78.9,0.3,0.0,6.0,0.0,0.0,LCSB
PZBPKYOVPCNPJY,c1ccc(CCn2ccnc2)cc1,297.0556,33.0,6.0,2.0,2.0,8.5,27.05,0.2631578947368421,2.0,1.0,0.0,2.0,LCSB
PZRHRDRVRGEVNW,O=c1ccc(-c2ccncc2)c[nH]1,212.0818,25.0,1.0,2.0,2.0,11.0,69.53999999999999,0.25,3.0,1.0,0.0,0.0,LCSB
PZYDAVFRVJXFHS,O=C1CCCN1C1CCCCC1,168.1383,29.0,1.0,2.0,0.0,3.0,20.310000000000002,0.16666666666666666,1.0,1.0,0.0,0.0,LCSB
QAHFOPIILNICLA,c1ccc(Cc2ccccc2)cc1,240.1383,35.0,3.0,2.0,2.0,9.0,20.310000000000002,0.1111111111111111,1.0,1.0,0.0,0.0,LCSB
QASFUMOKHFSJGL,C1=C2CCCCC2[C@H]2CC3=C[C@@]4(CC[C@H]3[C@@H]2C1)C[C@@H]1NCCC[C@H]1O4,412.321,71.0,0.0,6.0,0.0,8.0,41.489999999999995,0.1,1.0,2.0,0.0,0.0,LCSB
QAXBVGVYDCAVLV,O=C1CCCCC1c1cccs1,224.110488891602,32.0,3.0,2.0,1.0,5.5,29.1,0.2,1.0,1.0,1.0,0.0,WUR
QAYICIQNSGETAS,S=C1NCNCS1,163.035858154297,19.0,0.0,1.0,0.0,2.0,6.48,0.4444444444444444,2.0,0.0,2.0,0.0,WUR
QBAYIBZITZBSFO,c1ccccc1,190.047256469727,19.0,1.0,1.0,1.0,5.0,43.09,0.38461538461538464,1.0,1.0,0.0,3.0,WUR
QBSJMKIUCUGGNG,c1ccccc1,194.117630004883,29.0,2.0,1.0,1.0,5.0,38.33,0.21428571428571427,1.0,2.0,0.0,0.0,WUR
QCAWEPFNJXQPAN,O=C(NNC(=O)c1ccccc1)c1ccccc1,369.2173,55.0,3.0,2.0,2.0,10.0,58.64,0.18518518518518517,2.0,3.0,0.0,0.0,LCSB
QEGVVEOAVNHRAA,c1ccc(Sc2ncccn2)cc1,327.0201,32.0,5.0,2.0,2.0,9.0,81.54,0.38095238095238093,2.0,4.0,1.0,1.0,LCSB
QEVHRUUCFGRFIF,O=C(O[C@H]1CC[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C1)c1ccccc1,609.2807,84.0,8.0,6.0,3.0,16.0,117.78000000000002,0.25,2.0,9.0,0.0,0.0,LCSB
QFMJFXFXQAFGBO,c1ccccc1,169.060745239258,20.0,2.0,1.0,1.0,5.0,78.38999999999999,0.4166666666666667,2.0,3.0,0.0,0.0,WUR
QGHREAKMXXNCOA,c1ccccc1,343.0529,36.0,2.0,1.0,1.0,8.0,100.72000000000001,0.45454545454545453,4.0,4.0,2.0,0.0,LCSB
QGTOTYJSCYHYFK,O=C(N[C@H]1COC(=O)[C@H](Cc2ccccc2)CCOC1=O)c1ccccn1,615.254638671875,82.0,11.0,3.0,2.0,14.0,165.65,0.29545454545454547,2.0,11.0,0.0,0.0,WUR
QGWIQIAWOCJRPI,O=C(C[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)c1ccc2c(c1)OCO2)NCCc1ccc(CN2CCCCC2)cc1,757.3629,106.0,14.0,6.0,4.0,21.5,126.51,0.2222222222222222,4.0,7.0,1.0,0.0,LCSB
QHMTXANCGGJZRX,O=C1NN=CCN1/N=C/c1cccnc1,218.1036,27.0,2.0,2.0,1.0,8.0,69.95,0.375,5.0,1.0,0.0,0.0,LCSB
QHOQHJPRIBSPCY,c1cncnc1,306.103668212891,39.0,7.0,1.0,1.0,5.0,56.71000000000001,0.42105263157894735,3.0,3.0,1.0,0.0,WUR
QIKYZXDTTPVVAC,c1ccccc1,137.0709,18.0,1.0,1.0,1.0,5.0,69.11,0.3,2.0,1.0,0.0,0.0,LCSB
QIWQQMZFTOCFGF,c1ccc(Oc2ccccc2)cc1,367.1145,46.0,6.0,2.0,2.0,10.0,72.63,0.2916666666666667,2.0,3.0,2.0,0.0,LCSB
QJACRCAPQIYMIH,__ACYCLIC__QJACRCAPQIYMIH,164.0473,20.0,2.0,0.0,0.0,2.0,37.38,0.4,1.0,2.0,0.0,1.0,LCSB
QJVOZXGJOGJKPT,O=C1C=CN2C[C@H]3CNC[C@@H](C3)[C@H]2C1,233.1650390625,37.0,2.0,3.0,0.0,6.0,32.34,0.17647058823529413,2.0,1.0,0.0,0.0,WUR
QLHULAHOXSSASE,C1CCNCC1,230.1751,39.0,4.0,1.0,0.0,2.0,49.769999999999996,0.25,1.0,3.0,0.0,0.0,LCSB
QMBJSIBWORFWQT,O=C1C=C2C=C[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,405.182922363281,57.0,2.0,4.0,0.0,9.0,60.440000000000005,0.17857142857142858,0.0,4.0,0.0,1.0,WUR
QMGGMESMCJCABO,O=C1C=CC[C@@H]2[C@H]3CCC[NH+]4CCC[C@@H](CN12)[C@@H]34,263.175689697266,41.0,0.0,4.0,0.0,6.0,43.37,0.21052631578947367,2.0,2.0,0.0,0.0,WUR
QMGVPVSNSZLJIA,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,335.1754,47.0,0.0,7.0,1.0,12.0,32.78,0.16,2.0,2.0,0.0,0.0,LCSB
QNXAVFXEJCPCJO,O=S(=O)(Nc1ccccc1)c1nc2ccncn2n1,405.9938,35.0,5.0,3.0,3.0,13.0,98.47999999999999,0.48,5.0,3.0,1.0,3.0,LCSB
QPFYXYFORQJZEC,c1ccc(N=Nc2cccnc2)cc1,214.1087,27.0,2.0,2.0,2.0,9.0,89.64999999999999,0.3125,5.0,0.0,0.0,0.0,LCSB
QPQKUYVSJWQSDY,c1ccc(N=Nc2ccccc2)cc1,198.1026,26.0,2.0,2.0,2.0,9.0,50.739999999999995,0.2,3.0,0.0,0.0,0.0,LCSB
QRUDEWIWKLJBPS,c1ccc2[nH]nnc2c1,120.0556,14.0,0.0,2.0,2.0,7.0,41.57,0.3333333333333333,3.0,0.0,0.0,0.0,LCSB
QTCRXZRCLRRRCO,C=C1CCCC(=O)OC[C@H]2CC[NH+]3CC[C@@H](OC1=O)[C@@H]23,370.186248779297,53.0,0.0,3.0,0.0,6.0,116.12,0.3076923076923077,1.0,7.0,0.0,0.0,WUR
QTDRLOKFLJJHTG,O=C(NC1CCCCC1)c1ccoc1,252.159545898438,39.0,3.0,2.0,1.0,5.5,42.68,0.2222222222222222,1.0,3.0,0.0,0.0,WUR
QUAMTGJKVDWJEQ,O=C(c1ccccc1)c1ccccc1,327.1955,50.0,10.0,2.0,2.0,9.0,46.53,0.125,0.0,3.0,0.0,0.0,LCSB
QULLOTSYPAOTIW,O=C(Nc1cnccn1)[C@H](CC1CCCC1)c1ccccc1,408.1143,49.0,6.0,3.0,2.0,12.0,89.02,0.2962962962962963,3.0,3.0,1.0,1.0,LCSB
QVBOTMGSBYXVJQ,c1ccccc1,291.102783203125,38.0,5.0,1.0,1.0,4.0,58.28,0.2777777777777778,2.0,1.0,0.0,2.0,WUR
QWGDMFLQWFTERH,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,314.1055,38.0,0.0,4.0,2.0,11.0,36.86,0.22727272727272727,3.0,1.0,0.0,1.0,LCSB
QXKHYNVANLEOEG,O=c1ccc2cc3ccoc3cc2o1,217.0495,24.0,1.0,3.0,3.0,11.5,52.58,0.25,0.0,4.0,0.0,0.0,LCSB
QXWJDGMLSMFETH,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccccc1,389.9264,30.0,4.0,2.0,2.0,11.5,63.24,0.38095238095238093,1.0,3.0,2.0,2.0,LCSB
QYMMJNLHFKGANY,c1ccccc1,372.942687988281,33.0,7.0,1.0,1.0,5.0,35.53,0.3888888888888889,0.0,3.0,1.0,2.0,WUR
QYPNKSZPJQQLRK,O=C(NNC(=O)c1ccccc1)c1ccccc1,353.2224,54.0,3.0,2.0,2.0,10.0,49.410000000000004,0.15384615384615385,2.0,2.0,0.0,0.0,LCSB
QZCLKYGREBVARF,__ACYCLIC__QZCLKYGREBVARF,403.2326,62.0,15.0,0.0,0.0,4.0,105.2,0.2857142857142857,0.0,8.0,0.0,0.0,LCSB
